latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode
-22.960249,-67.786899,20.0,0.0,691.4493331802288,0,1,-52.005328854723196,-1,0,0,10.0,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.961217,-67.786888,100.0,0.0,691.4493331802288,0,1,-52.005328854723196,-1,0,0,10.0,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96389415171265,-67.78774854451319,550.3652337837939,354.30041262115924,691.4493331802288,0,1,-52.005328854723196,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963677128930296,-67.7877719344105,568.411484184734,354.30041262115924,691.4493331802288,0,1,-54.505328854723196,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963453247375835,-67.78779606354033,585.3861590945144,354.30041262115924,691.4493331802288,0,1,-57.00532885472319,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963222933157937,-67.78782088597104,601.2569549677646,354.30041262115924,691.4493331802288,0,1,-59.505328854723196,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.962986624616843,-67.78784635445298,615.9936692264855,354.30041262115924,691.4493331802288,0,1,-62.00532885472318,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963222933157937,-67.78782088597104,601.2569549677646,354.30041262115924,691.4493331802288,0,1,-59.505328854723196,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963453247375835,-67.78779606354033,585.3861590945144,354.30041262115924,691.4493331802288,0,1,-57.00532885472319,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963677128930296,-67.7877719344105,568.411484184734,354.30041262115924,691.4493331802288,0,1,-54.505328854723196,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96389415171265,-67.78774854451319,550.3652337837939,354.30041262115924,691.4493331802288,0,1,-52.005328854723196,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963677128930296,-67.7877719344105,568.411484184734,354.30041262115924,691.4493331802288,0,1,-54.505328854723196,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963453247375835,-67.78779606354033,585.3861590945144,354.30041262115924,691.4493331802288,0,1,-57.00532885472319,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963222933157937,-67.78782088597104,601.2569549677646,354.30041262115924,691.4493331802288,0,1,-59.505328854723196,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.962986624616843,-67.78784635445298,615.9936692264855,354.30041262115924,691.4493331802288,0,1,-62.00532885472318,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963222933157937,-67.78782088597104,601.2569549677646,354.30041262115924,691.4493331802288,0,1,-59.505328854723196,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963453247375835,-67.78779606354033,585.3861590945144,354.30041262115924,691.4493331802288,0,1,-57.00532885472319,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963677128930296,-67.7877719344105,568.411484184734,354.30041262115924,691.4493331802288,0,1,-54.505328854723196,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96389415171265,-67.78774854451319,550.3652337837939,354.30041262115924,691.4493331802288,0,1,-52.005328854723196,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963677128930296,-67.7877719344105,568.411484184734,354.30041262115924,691.4493331802288,0,1,-54.505328854723196,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963453247375835,-67.78779606354033,585.3861590945144,354.30041262115924,691.4493331802288,0,1,-57.00532885472319,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963222933157937,-67.78782088597104,601.2569549677646,354.30041262115924,691.4493331802288,0,1,-59.505328854723196,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.962986624616843,-67.78784635445298,615.9936692264855,354.30041262115924,691.4493331802288,0,1,-62.00532885472318,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963222933157937,-67.78782088597104,601.2569549677646,354.30041262115924,691.4493331802288,0,1,-59.505328854723196,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963453247375835,-67.78779606354033,585.3861590945144,354.30041262115924,691.4493331802288,0,1,-57.00532885472319,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963677128930296,-67.7877719344105,568.411484184734,354.30041262115924,691.4493331802288,0,1,-54.505328854723196,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96389415171265,-67.78774854451319,550.3652337837939,354.30041262115924,691.4493331802288,0,1,-52.005328854723196,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
