latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode
-22.959841,-67.786415,20.0,270.0,700.0000000000001,0,1,-48.0,-1,0,0,10.0,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921755070916,-67.78323279049232,525.2663477263732,270.0,700.0000000000001,0,1,-48.0,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992175824385,-67.78334444191421,535.3596288303388,270.0,700.0000000000001,0,1,-49.24999999999999,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992176139613,-67.78345821153924,545.2005234035378,270.0,700.0000000000001,0,1,-50.5,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921764521763,-67.78357404522318,554.7843488876488,270.0,700.0000000000001,0,1,-51.75,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921767614798,-67.78369188784043,564.1065450682927,270.0,700.0000000000001,0,1,-53.0,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921764521763,-67.78357404522318,554.7843488876488,270.0,700.0000000000001,0,1,-51.75,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992176139613,-67.78345821153924,545.2005234035378,270.0,700.0000000000001,0,1,-50.5,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992175824385,-67.78334444191421,535.3596288303388,270.0,700.0000000000001,0,1,-49.24999999999999,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921755070916,-67.78323279049232,525.2663477263732,270.0,700.0000000000001,0,1,-48.0,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992175824385,-67.78334444191421,535.3596288303388,270.0,700.0000000000001,0,1,-49.24999999999999,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992176139613,-67.78345821153924,545.2005234035378,270.0,700.0000000000001,0,1,-50.5,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921764521763,-67.78357404522318,554.7843488876488,270.0,700.0000000000001,0,1,-51.75,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921767614798,-67.78369188784043,564.1065450682927,270.0,700.0000000000001,0,1,-53.0,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921764521763,-67.78357404522318,554.7843488876488,270.0,700.0000000000001,0,1,-51.75,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992176139613,-67.78345821153924,545.2005234035378,270.0,700.0000000000001,0,1,-50.5,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992175824385,-67.78334444191421,535.3596288303388,270.0,700.0000000000001,0,1,-49.24999999999999,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921755070916,-67.78323279049232,525.2663477263732,270.0,700.0000000000001,0,1,-48.0,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992175824385,-67.78334444191421,535.3596288303388,270.0,700.0000000000001,0,1,-49.24999999999999,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992176139613,-67.78345821153924,545.2005234035378,270.0,700.0000000000001,0,1,-50.5,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921764521763,-67.78357404522318,554.7843488876488,270.0,700.0000000000001,0,1,-51.75,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921767614798,-67.78369188784043,564.1065450682927,270.0,700.0000000000001,0,1,-53.0,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921764521763,-67.78357404522318,554.7843488876488,270.0,700.0000000000001,0,1,-51.75,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992176139613,-67.78345821153924,545.2005234035378,270.0,700.0000000000001,0,1,-50.5,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992175824385,-67.78334444191421,535.3596288303388,270.0,700.0000000000001,0,1,-49.24999999999999,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921755070916,-67.78323279049232,525.2663477263732,270.0,700.0000000000001,0,1,-48.0,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992175824385,-67.78334444191421,535.3596288303388,270.0,700.0000000000001,0,1,-49.24999999999999,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992176139613,-67.78345821153924,545.2005234035378,270.0,700.0000000000001,0,1,-50.5,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921764521763,-67.78357404522318,554.7843488876488,270.0,700.0000000000001,0,1,-51.75,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921767614798,-67.78369188784043,564.1065450682927,270.0,700.0000000000001,0,1,-53.0,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921764521763,-67.78357404522318,554.7843488876488,270.0,700.0000000000001,0,1,-51.75,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992176139613,-67.78345821153924,545.2005234035378,270.0,700.0000000000001,0,1,-50.5,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992175824385,-67.78334444191421,535.3596288303388,270.0,700.0000000000001,0,1,-49.24999999999999,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921755070916,-67.78323279049232,525.2663477263732,270.0,700.0000000000001,0,1,-48.0,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992175824385,-67.78334444191421,535.3596288303388,270.0,700.0000000000001,0,1,-49.24999999999999,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992176139613,-67.78345821153924,545.2005234035378,270.0,700.0000000000001,0,1,-50.5,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921764521763,-67.78357404522318,554.7843488876488,270.0,700.0000000000001,0,1,-51.75,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921767614798,-67.78369188784043,564.1065450682927,270.0,700.0000000000001,0,1,-53.0,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.959921764521763,-67.78357404522318,554.7843488876488,270.0,700.0000000000001,0,1,-51.75,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992176139613,-67.78345821153924,545.2005234035378,270.0,700.0000000000001,0,1,-50.5,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
-22.95992175824385,-67.78334444191421,535.3596288303388,270.0,700.0000000000001,0,1,-49.24999999999999,-1,0,0,1.5,-22.959921820714015,-67.78779606354033,5.047795250913623,0
