latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode
-22.960249,-67.786899,20.0,0.0,691.7152409934254,0,1,-48.79294002123633,-1,0,0,10.0,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.961217,-67.786888,100.0,0.0,691.7152409934254,0,1,-48.79294002123633,-1,0,0,10.0,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.964145492228692,-67.7877645910846,525.8206622781627,351.97293494187664,691.7152409934254,0,1,-48.79294002123633,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.964043100479543,-67.78778018352604,535.6368115911046,351.97293494187664,691.7152409934254,0,1,-50.04294002123633,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.963938820424485,-67.78779606354033,545.2006120009355,351.97293494187664,691.7152409934254,0,1,-51.29294002123634,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.96383270169089,-67.78781222356874,554.5075128084009,351.97293494187664,691.7152409934254,0,1,-52.542940021236326,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.96372479478037,-67.78782865591947,563.5530855706547,351.97293494187664,691.7152409934254,0,1,-53.792940021236326,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.96383270169089,-67.78781222356874,554.5075128084009,351.97293494187664,691.7152409934254,0,1,-52.542940021236326,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.963938820424485,-67.78779606354033,545.2006120009355,351.97293494187664,691.7152409934254,0,1,-51.29294002123634,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.964043100479543,-67.78778018352604,535.6368115911046,351.97293494187664,691.7152409934254,0,1,-50.04294002123633,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.964145492228692,-67.7877645910846,525.8206622781627,351.97293494187664,691.7152409934254,0,1,-48.79294002123633,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.964043100479543,-67.78778018352604,535.6368115911046,351.97293494187664,691.7152409934254,0,1,-50.04294002123633,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.963938820424485,-67.78779606354033,545.2006120009355,351.97293494187664,691.7152409934254,0,1,-51.29294002123634,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.96383270169089,-67.78781222356874,554.5075128084009,351.97293494187664,691.7152409934254,0,1,-52.542940021236326,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.96372479478037,-67.78782865591947,563.5530855706547,351.97293494187664,691.7152409934254,0,1,-53.792940021236326,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.96383270169089,-67.78781222356874,554.5075128084009,351.97293494187664,691.7152409934254,0,1,-52.542940021236326,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.963938820424485,-67.78779606354033,545.2006120009355,351.97293494187664,691.7152409934254,0,1,-51.29294002123634,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.964043100479543,-67.78778018352604,535.6368115911046,351.97293494187664,691.7152409934254,0,1,-50.04294002123633,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.964145492228692,-67.7877645910846,525.8206622781627,351.97293494187664,691.7152409934254,0,1,-48.79294002123633,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.964043100479543,-67.78778018352604,535.6368115911046,351.97293494187664,691.7152409934254,0,1,-50.04294002123633,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.963938820424485,-67.78779606354033,545.2006120009355,351.97293494187664,691.7152409934254,0,1,-51.29294002123634,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.96383270169089,-67.78781222356874,554.5075128084009,351.97293494187664,691.7152409934254,0,1,-52.542940021236326,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.96372479478037,-67.78782865591947,563.5530855706547,351.97293494187664,691.7152409934254,0,1,-53.792940021236326,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.96383270169089,-67.78781222356874,554.5075128084009,351.97293494187664,691.7152409934254,0,1,-52.542940021236326,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.963938820424485,-67.78779606354033,545.2006120009355,351.97293494187664,691.7152409934254,0,1,-51.29294002123634,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.964043100479543,-67.78778018352604,535.6368115911046,351.97293494187664,691.7152409934254,0,1,-50.04294002123633,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.964145492228692,-67.7877645910846,525.8206622781627,351.97293494187664,691.7152409934254,0,1,-48.79294002123633,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.964043100479543,-67.78778018352604,535.6368115911046,351.97293494187664,691.7152409934254,0,1,-50.04294002123633,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.963938820424485,-67.78779606354033,545.2006120009355,351.97293494187664,691.7152409934254,0,1,-51.29294002123634,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.96383270169089,-67.78781222356874,554.5075128084009,351.97293494187664,691.7152409934254,0,1,-52.542940021236326,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.96372479478037,-67.78782865591947,563.5530855706547,351.97293494187664,691.7152409934254,0,1,-53.792940021236326,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.96383270169089,-67.78781222356874,554.5075128084009,351.97293494187664,691.7152409934254,0,1,-52.542940021236326,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.963938820424485,-67.78779606354033,545.2006120009355,351.97293494187664,691.7152409934254,0,1,-51.29294002123634,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.964043100479543,-67.78778018352604,535.6368115911046,351.97293494187664,691.7152409934254,0,1,-50.04294002123633,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.964145492228692,-67.7877645910846,525.8206622781627,351.97293494187664,691.7152409934254,0,1,-48.79294002123633,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.964043100479543,-67.78778018352604,535.6368115911046,351.97293494187664,691.7152409934254,0,1,-50.04294002123633,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.963938820424485,-67.78779606354033,545.2006120009355,351.97293494187664,691.7152409934254,0,1,-51.29294002123634,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.96383270169089,-67.78781222356874,554.5075128084009,351.97293494187664,691.7152409934254,0,1,-52.542940021236326,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.96372479478037,-67.78782865591947,563.5530855706547,351.97293494187664,691.7152409934254,0,1,-53.792940021236326,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.96383270169089,-67.78781222356874,554.5075128084009,351.97293494187664,691.7152409934254,0,1,-52.542940021236326,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.963938820424485,-67.78779606354033,545.2006120009355,351.97293494187664,691.7152409934254,0,1,-51.29294002123634,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
-22.964043100479543,-67.78778018352604,535.6368115911046,351.97293494187664,691.7152409934254,0,1,-50.04294002123633,-1,0,0,1.5,-22.96007463000001,-67.78838458,5.403000000999782,0
