,az,el,datetime(utc)
0,75.3696513670705,-3.8833051991558034,2025-11-28 18:37:20.827
1,75.36965137262078,-3.847420184437251,2025-11-28 18:37:20.914
2,75.36965137262078,-3.847420184437251,2025-11-28 18:37:21.021
3,75.36965137751547,-3.811532146382457,2025-11-28 18:37:21.124
4,75.36965137751547,-3.811532146382457,2025-11-28 18:37:21.222
5,75.36965137751547,-3.811532146382457,2025-11-28 18:37:21.321
6,75.36965138237937,-3.775641114033767,2025-11-28 18:37:21.424
7,75.36965138237937,-3.775641114033767,2025-11-28 18:37:21.622
8,75.36965138674927,-3.7397471140765224,2025-11-28 18:37:21.724
9,75.36965138674927,-3.7397471140765224,2025-11-28 18:37:21.823
10,75.36965138674927,-3.7397471140765224,2025-11-28 18:37:21.926
11,75.37899108562127,-3.7015443050622188,2025-11-28 18:37:22.021
12,75.37899108562127,-3.7015443050622188,2025-11-28 18:37:22.128
13,75.3789910907391,-3.6656666878397655,2025-11-28 18:37:22.227
14,75.3789910907391,-3.6656666878397655,2025-11-28 18:37:22.331
15,75.37899109572318,-3.62978619179176,2025-11-28 18:37:22.427
16,75.37899109572318,-3.62978619179176,2025-11-28 18:37:22.635
17,75.37899110096038,-3.5939028454846036,2025-11-28 18:37:22.739
18,75.37899110581003,-3.55801667691078,2025-11-28 18:37:22.832
19,75.37899111079429,-3.522127712959332,2025-11-28 18:37:22.940
20,75.41763415656398,-3.4509462036997003,2025-11-28 18:37:23.039
21,75.41763416684078,-3.3791366330508876,2025-11-28 18:37:23.136
22,75.41763417780484,-3.3073164349509927,2025-11-28 18:37:23.257
23,75.41763419373595,-3.1995667009936035,2025-11-28 18:37:23.336
24,75.4562908075631,-3.128267962712047,2025-11-28 18:37:23.441
25,75.45629084060828,-2.9126348454788396,2025-11-28 18:37:23.638
26,75.45629086309702,-2.76883317757536,2025-11-28 18:37:23.737
27,75.456290879231,-2.6609589201565838,2025-11-28 18:37:23.840
28,75.45629089615764,-2.55306578669475,2025-11-28 18:37:23.940
29,75.46557396167776,-2.40767796253685,2025-11-28 18:37:24.039
30,75.46557397891581,-2.2998109233553654,2025-11-28 18:37:24.142
31,75.42693989542065,-2.191544401293428,2025-11-28 18:37:24.243
32,75.42693991191825,-2.0836643430403505,2025-11-28 18:37:24.344
33,75.42693992789376,-1.9757695083715512,2025-11-28 18:37:24.456
34,75.42693996000685,-1.7599385610596814,2025-11-28 18:37:24.645
35,75.42693997082249,-1.6879835089130661,2025-11-28 18:37:24.756
36,75.42693998657259,-1.58004102165713,2025-11-28 18:37:24.853
37,75.41763444799047,-1.4730059735682952,2025-11-28 18:37:24.957
38,75.41763446380324,-1.3649744607630772,2025-11-28 18:37:25.055
39,75.41763447924028,-1.2569332474857662,2025-11-28 18:37:25.151
40,75.417634495754,-1.1488830991554368,2025-11-28 18:37:25.256
41,75.41763451163959,-1.0408247835433633,2025-11-28 18:37:25.356
42,75.4176345275564,-0.9327590673063112,2025-11-28 18:37:25.453
43,75.38831955111468,-0.6800377681203221,2025-11-28 18:37:25.654
44,75.38831956626153,-0.5720393471164271,2025-11-28 18:37:25.756
45,75.38831958146571,-0.4640368683837299,2025-11-28 18:37:25.853
46,75.3883195971794,-0.3560310967656826,2025-11-28 18:37:25.954
47,75.38831961768307,-0.21201960711334142,2025-11-28 18:37:26.055
48,75.388319632769,-0.1040091395290177,2025-11-28 18:37:26.156
49,75.38831964804956,0.004002060774453093,2025-11-28 18:37:26.257
50,75.3883196632544,0.1120132269750761,2025-11-28 18:37:26.356
51,75.38831967893718,0.22002359022837095,2025-11-28 18:37:26.457
52,75.3883197096022,0.4360388404483014,2025-11-28 18:37:26.658
53,75.38831972486774,0.5440421920527485,2025-11-28 18:37:26.760
54,75.38831974040158,0.6520416713673294,2025-11-28 18:37:26.863
55,75.38831975563666,0.7600365110488152,2025-11-28 18:37:26.963
56,75.38831977073804,0.8680259449284327,2025-11-28 18:37:27.061
57,75.38831978586943,0.9760092049485412,2025-11-28 18:37:27.172
58,75.38831980123865,1.0839855251100607,2025-11-28 18:37:27.268
59,75.38831981695189,1.191954138887545,2025-11-28 18:37:27.362
60,75.38831983188842,1.2999142814307711,2025-11-28 18:37:27.473
61,75.38831986256912,1.5158060894704142,2025-11-28 18:37:27.670
62,75.38831987789241,1.6237362242218694,2025-11-28 18:37:27.772
63,75.38831988811512,1.6956832887601123,2025-11-28 18:37:27.869
64,75.39763631315436,1.8024690604927203,2025-11-28 18:37:27.973
65,75.39763632385393,1.874357549079637,2025-11-28 18:37:28.072
66,75.39763633895424,1.9821791374844844,2025-11-28 18:37:28.173
67,75.39763634922136,2.054052439141295,2025-11-28 18:37:28.268
68,75.39763635944291,2.125919271313614,2025-11-28 18:37:28.370
69,75.34971293432457,2.1628183837450097,2025-11-28 18:37:28.473
70,75.34971294901429,2.2706489717165725,2025-11-28 18:37:28.671
71,75.34971295858392,2.342527134012745,2025-11-28 18:37:28.774
72,75.38831999558344,2.4507611673150023,2025-11-28 18:37:28.976
73,75.38832000095547,2.4866980900122817,2025-11-28 18:37:29.077
74,75.38832001099834,2.5585660321002073,2025-11-28 18:37:29.180
75,75.378991969892,2.5961154919449467,2025-11-28 18:37:29.281
76,75.3789919745771,2.632066755680222,2025-11-28 18:37:29.387
77,75.37899198527685,2.7039630311102476,2025-11-28 18:37:29.480
78,75.37899199519893,2.7758507831885946,2025-11-28 18:37:29.684
79,75.37899200034771,2.811791393124112,2025-11-28 18:37:29.789
80,75.36965230166426,2.8495067398995846,2025-11-28 18:37:29.889
81,75.36965230666222,2.8854652324710104,2025-11-28 18:37:29.989
82,75.40831790011123,2.92193470307273,2025-11-28 18:37:30.186
83,75.40831790011123,2.92193470307273,2025-11-28 18:37:30.289
84,75.40831790011123,2.92193470307273,2025-11-28 18:37:30.388
85,75.40831790011123,2.92193470307273,2025-11-28 18:37:30.485
86,75.40831790011123,2.92193470307273,2025-11-28 18:37:30.687
87,75.40831790011123,2.92193470307273,2025-11-28 18:37:30.790
88,75.44699707868239,2.922446805545121,2025-11-28 18:37:30.892
89,75.44699708461954,2.9584132907442697,2025-11-28 18:37:30.989
90,75.45629174516216,2.9565673867748004,2025-11-28 18:37:31.094
91,75.46557479666822,2.95472370405449,2025-11-28 18:37:31.190
92,75.5134713985644,2.9533965600617957,2025-11-28 18:37:31.292
93,75.53193469996828,2.9497183483260843,2025-11-28 18:37:31.394
94,75.57972022565497,2.9483928459064574,2025-11-28 18:37:31.495
95,75.62550845096621,2.939242144525034,2025-11-28 18:37:31.696
96,75.69125046588385,2.9342796061597385,2025-11-28 18:37:31.797
97,75.71841868289174,2.964438203922316,2025-11-28 18:37:31.904
98,75.78377123456016,2.9594455443232026,2025-11-28 18:37:32.005
99,75.84890361584957,2.954465830501364,2025-11-28 18:37:32.097
100,75.92268437364473,2.947682496407442,2025-11-28 18:37:32.203
101,75.99612649883365,2.9409253586077564,2025-11-28 18:37:32.305
102,76.03122642253659,2.9337115798394446,2025-11-28 18:37:32.405
103,76.26586985956388,2.9101390418631863,2025-11-28 18:37:32.701
104,76.34606974960933,2.901767048855715,2025-11-28 18:37:32.805
105,76.4717223175931,2.8921410258992912,2025-11-28 18:37:32.906
106,76.55083686762578,2.883857690154584,2025-11-28 18:37:33.003
107,76.64591741704284,2.837652453922521,2025-11-28 18:37:33.104
108,76.73211360185044,2.8278707603108773,2025-11-28 18:37:33.113
109,76.81771661995583,2.8181498733280224,2025-11-28 18:37:33.208
110,76.94762704926336,2.8072346362166956,2025-11-28 18:37:33.407
