,az,el,datetime(utc)
0,77.32719474147821,-3.912957998333925,2025-11-30 17:15:32.396
1,77.33536896036027,-3.874348950269315,2025-11-30 17:15:32.500
2,77.29611912462514,-3.8737535524592954,2025-11-30 17:15:32.704
3,77.29611914214108,-3.837621305830208,2025-11-30 17:15:32.787
4,77.29611914214108,-3.837621305830208,2025-11-30 17:15:32.890
5,77.29611915905524,-3.80148600320463,2025-11-30 17:15:32.992
6,77.29611915905524,-3.80148600320463,2025-11-30 17:15:33.095
7,77.29611917672847,-3.765347672099807,2025-11-30 17:15:33.191
8,77.29611917672847,-3.765347672099807,2025-11-30 17:15:33.293
9,77.29611919434197,-3.729206342241099,2025-11-30 17:15:33.395
10,77.296119211569,-3.693062039456389,2025-11-30 17:15:33.507
11,77.296119211569,-3.693062039456389,2025-11-30 17:15:33.707
12,77.2961192290757,-3.6569147946549414,2025-11-30 17:15:33.796
13,77.2961192290757,-3.6569147946549414,2025-11-30 17:15:33.906
14,77.25688152793731,-3.6202063922311116,2025-11-30 17:15:33.996
15,77.25688154520445,-3.584058892496665,2025-11-30 17:15:34.100
16,77.25688156263811,-3.5479085359110223,2025-11-30 17:15:34.208
17,77.25688157961193,-3.5117553519327984,2025-11-30 17:15:34.303
18,77.2650926758888,-3.4372668546637377,2025-11-30 17:15:34.402
19,77.26509277900529,-3.220394320590243,2025-11-30 17:15:34.704
20,77.26509283050925,-3.1119230209684408,2025-11-30 17:15:34.808
21,77.22589088858737,-3.0029652214561007,2025-11-30 17:15:34.905
22,77.2258909392027,-2.894466755283156,2025-11-30 17:15:35.003
23,77.2258910074263,-2.749769951137676,2025-11-30 17:15:35.108
24,77.22589105880695,-2.6412242145765705,2025-11-30 17:15:35.207
25,77.22589112658011,-2.4964671898216837,2025-11-30 17:15:35.305
26,77.22589117705407,-2.3878783954792366,2025-11-30 17:15:35.408
27,77.22589122786212,-2.279272440196872,2025-11-30 17:15:35.506
28,77.22589133000969,-2.062012155915748,2025-11-30 17:15:35.708
29,77.22589138077215,-1.9533593815547425,2025-11-30 17:15:35.812
30,77.21765678880253,-1.845860542211031,2025-11-30 17:15:35.910
31,77.21765683961266,-1.7371116895837118,2025-11-30 17:15:36.011
32,77.21765689009871,-1.6283503221405617,2025-11-30 17:15:36.115
