,az,el,datetime(utc)
0,76.24832807162352,-3.9139662880720514,2025-11-30 16:34:29.654
1,76.24832808188454,-3.8777996122479514,2025-11-30 16:34:29.754
2,76.24832808188454,-3.8777996122479514,2025-11-30 16:34:29.851
3,76.24832809289995,-3.8416298419289268,2025-11-30 16:34:29.955
4,76.24832810352173,-3.80545700613227,2025-11-30 16:34:30.057
5,76.25718761401967,-3.8030602072854975,2025-11-30 16:34:30.166
6,76.25718761401967,-3.8030602072854975,2025-11-30 16:34:30.258
7,76.25718761401967,-3.8030602072854975,2025-11-30 16:34:30.359
8,76.25718762481593,-3.7669069915257847,2025-11-30 16:34:30.464
9,76.25718762481593,-3.7669069915257847,2025-11-30 16:34:30.567
10,76.25718762481593,-3.7669069915257847,2025-11-30 16:34:30.657
11,76.25718762481593,-3.7669069915257847,2025-11-30 16:34:30.763
12,76.2962872992755,-3.76753287569331,2025-11-30 16:34:30.867
13,76.29628731076595,-3.731370681782154,2025-11-30 16:34:30.962
14,76.28745104784207,-3.7337233327754755,2025-11-30 16:34:31.058
15,76.28745104784207,-3.7337233327754755,2025-11-30 16:34:31.164
16,76.28745105875909,-3.6975354816655917,2025-11-30 16:34:31.267
17,76.24832813549573,-3.696920385462825,2025-11-30 16:34:31.362
18,76.24832813549573,-3.696920385462825,2025-11-30 16:34:31.464
19,76.2483281460746,-3.6607355687760266,2025-11-30 16:34:31.566
20,76.24832815685627,-3.624547830124988,2025-11-30 16:34:31.666
21,76.24832816762547,-3.5883571942961208,2025-11-30 16:34:31.767
22,76.24832818915449,-3.515967354711604,2025-11-30 16:34:31.866
23,76.24832821064257,-3.4435662755602414,2025-11-30 16:34:31.969
24,76.24832823209411,-3.3711541867422468,2025-11-30 16:34:32.069
25,76.24832825346544,-3.2987313180798177,2025-11-30 16:34:32.171
26,76.28745120120503,-3.226835030185204,2025-11-30 16:34:32.270
27,76.28745123428001,-3.1181475931850144,2025-11-30 16:34:32.369
28,76.29628753077412,-3.0075396444279883,2025-11-30 16:34:32.472
29,76.296287563621,-2.898876417150702,2025-11-30 16:34:32.574
30,76.29628759702977,-2.790192321255976,2025-11-30 16:34:32.682
31,76.29628762967158,-2.681488132488693,2025-11-30 16:34:32.783
32,76.29628766245413,-2.572764627672761,2025-11-30 16:34:32.874
33,76.2962876955732,-2.4640225855658158,2025-11-30 16:34:33.080
34,76.33540047562545,-2.2105903497804387,2025-11-30 16:34:33.183
35,76.33540050925549,-2.101774110380569,2025-11-30 16:34:33.277
36,76.33540054291896,-1.9929427066050762,2025-11-30 16:34:33.380
37,76.33540061082265,-1.7752375328114356,2025-11-30 16:34:33.580
38,76.33540064446541,-1.6663653301365844,2025-11-30 16:34:33.683
39,76.33540067795687,-1.5574810954817369,2025-11-30 16:34:33.783
40,76.32658772966045,-1.41317733734558,2025-11-30 16:34:33.882
41,76.32658776334985,-1.3041992555239612,2025-11-30 16:34:33.983
42,76.32658779712193,-1.195211741888112,2025-11-30 16:34:34.086
43,76.32658783033388,-1.0862155820843395,2025-11-30 16:34:34.187
44,76.32658786399051,-0.9772115662592811,2025-11-30 16:34:34.289
45,76.32658790908481,-0.8318620180287951,2025-11-30 16:34:34.385
46,76.32658794306185,-0.7228427338757719,2025-11-30 16:34:34.489
47,76.33540097095211,-0.6134306999381972,2025-11-30 16:34:34.590
48,76.33540100484964,-0.5044706700445033,2025-11-30 16:34:34.688
49,76.33540103837382,-0.39550699460664784,2025-11-30 16:34:34.797
50,76.33540108345996,-0.25021779085911816,2025-11-30 16:34:34.899
51,76.33540111739575,-0.14124868236995025,2025-11-30 16:34:35.000
52,76.37452685625986,-0.032283779203481876,2025-11-30 16:34:35.095
53,76.37452689069984,0.07670463943416202,2025-11-30 16:34:35.200
54,76.37452692539489,0.1856924977830064,2025-11-30 16:34:35.291
55,76.37452696004699,0.29467900536951463,2025-11-30 16:34:35.397
56,76.37452698334597,0.36733553834940547,2025-11-30 16:34:35.499
57,76.37452701757672,0.47631804463879396,2025-11-30 16:34:35.596
58,76.33540134226415,0.5851999562473729,2025-11-30 16:34:35.696
59,76.33540137594757,0.6941567094517052,2025-11-30 16:34:35.799
60,76.33540140991609,0.8031084353831014,2025-11-30 16:34:35.898
61,76.33540144339231,0.9120543467878461,2025-11-30 16:34:35.998
62,76.33540147751458,1.0209936575585525,2025-11-30 16:34:36.102
63,76.33540152272651,1.1662344422656357,2025-11-30 16:34:36.200
64,76.33540155591524,1.2751552892695834,2025-11-30 16:34:36.299
65,76.33540158987581,1.3840669136246142,2025-11-30 16:34:36.403
66,76.29628889531249,1.492720378042111,2025-11-30 16:34:36.503
67,76.29628892827198,1.601593127158813,2025-11-30 16:34:36.604
68,76.29628896136524,1.7104543019306926,2025-11-30 16:34:36.703
69,76.29628898311937,1.7830216017745237,2025-11-30 16:34:36.800
70,76.29628901623246,1.8918617463352854,2025-11-30 16:34:36.806
71,76.29628903829739,1.9644142994524163,2025-11-30 16:34:37.005
72,76.29628906003401,2.0369605479589947,2025-11-30 16:34:37.115
73,76.30511419049928,2.108168438418061,2025-11-30 16:34:37.217
74,76.30511421256284,2.1806556955501097,2025-11-30 16:34:37.306
75,76.30511423425212,2.253135967120628,2025-11-30 16:34:37.310
76,76.30511424552759,2.289373410555688,2025-11-30 16:34:37.413
77,76.34420375564433,2.3622345653155463,2025-11-30 16:34:37.517
78,76.30511427852035,2.3980746281961274,2025-11-30 16:34:37.610
79,76.30511430060722,2.4705325558981217,2025-11-30 16:34:37.713
80,76.3051143115745,2.5067585691442784,2025-11-30 16:34:37.816
81,76.3051143341744,2.5792045468214386,2025-11-30 16:34:37.914
82,76.30511434483695,2.6154244551238253,2025-11-30 16:34:38.013
83,76.30511436739258,2.687857965785909,2025-11-30 16:34:38.215
84,76.266037880289,2.7236186994587444,2025-11-30 16:34:38.229
85,76.25718956001865,2.761565699023758,2025-11-30 16:34:38.415
86,76.25718958148398,2.8340153173581215,2025-11-30 16:34:38.520
87,76.25718959217012,2.8702367385653025,2025-11-30 16:34:38.528
88,76.25718960321471,2.906455862238709,2025-11-30 16:34:38.728
89,76.25718961372591,2.942672661588713,2025-11-30 16:34:38.733
90,76.25718961372591,2.942672661588713,2025-11-30 16:34:38.818
91,76.21810294991901,2.9783901697836517,2025-11-30 16:34:38.929
92,76.21810294991901,2.9783901697836517,2025-11-30 16:34:39.023
93,76.21810296014635,3.0145962143098255,2025-11-30 16:34:39.230
94,76.20922021635667,3.0164985001595115,2025-11-30 16:34:39.237
95,76.20922021635667,3.0164985001595115,2025-11-30 16:34:39.328
96,76.17012341883019,3.015993359028055,2025-11-30 16:34:39.428
97,76.17012340876322,2.979770599473184,2025-11-30 16:34:39.533
98,76.17012340876322,2.979770599473184,2025-11-30 16:34:39.633
99,76.13103974268085,2.979270283889921,2025-11-30 16:34:39.733
100,76.13103974268085,2.979270283889921,2025-11-30 16:34:39.826
101,76.13103974268085,2.979270283889921,2025-11-30 16:34:39.929
102,76.09196923692632,2.9787687506112763,2025-11-30 16:34:40.032
103,76.09196923692632,2.9787687506112763,2025-11-30 16:34:40.229
104,76.09196923692632,2.9787687506112763,2025-11-30 16:34:40.234
105,76.1009215066961,2.976892057848821,2025-11-30 16:34:40.329
106,76.1009215066961,2.976892057848821,2025-11-30 16:34:40.432
107,76.1009215066961,2.976892057848821,2025-11-30 16:34:40.548
108,76.13996886158326,2.9773926428040123,2025-11-30 16:34:40.635
109,76.17902935213023,2.9778920146564167,2025-11-30 16:34:40.734
110,76.21810296014635,3.0145962143098255,2025-11-30 16:34:40.837
111,76.25718962408808,2.978887107130056,2025-11-30 16:34:40.934
112,76.33540208533532,2.9798773208452483,2025-11-30 16:34:41.038
113,76.41366649532642,2.9808626394058955,2025-11-30 16:34:41.237
114,76.49198261386631,2.981843047560645,2025-11-30 16:34:41.250
115,76.57035019967705,2.982818528585799,2025-11-30 16:34:41.337
116,76.68799754715565,2.984272477580363,2025-11-30 16:34:41.446
117,76.80575932474036,2.985715254053954,2025-11-30 16:34:41.549
118,76.9629515966987,2.9876214807948904,2025-11-30 16:34:41.649
119,77.08933278861721,2.98714056135386,2025-11-30 16:34:41.743
120,77.24677868687807,2.9890080019958636,2025-11-30 16:34:41.851
121,77.40442068424731,2.990855179212577,2025-11-30 16:34:41.940
122,77.56225675680977,2.9926819723359066,2025-11-30 16:34:42.046
123,77.72028486145354,2.9944882596672824,2025-11-30 16:34:42.149
124,77.9102342067202,3.0350839795407767,2025-11-30 16:34:42.243
125,78.1084502320815,3.0373112255346317,2025-11-30 16:34:42.347
126,78.30695548845897,3.0395053307323194,2025-11-30 16:34:42.450
127,78.50574583364582,3.0416660671588533,2025-11-30 16:34:42.549
128,78.74466467480052,3.044214584908677,2025-11-30 16:34:42.649
129,78.94406744071455,3.0463011128258852,2025-11-30 16:34:42.748
130,79.1837088567293,3.0487599325474055,2025-11-30 16:34:42.850
