,az,el,datetime(utc)
0,75.54462621157434,-3.855589487033376,2025-11-30 15:57:15.795
1,75.54462621830132,-3.819625685060301,2025-11-30 15:57:15.897
2,75.51513388653085,-3.816577470305888,2025-11-30 15:57:15.988
3,75.51513389240482,-3.7806391956184817,2025-11-30 15:57:16.094
4,75.51513389240482,-3.7806391956184817,2025-11-30 15:57:16.190
5,75.51513389240482,-3.7806391956184817,2025-11-30 15:57:16.297
6,75.51513389823351,-3.7446979427342613,2025-11-30 15:57:16.396
7,75.51513389823351,-3.7446979427342613,2025-11-30 15:57:16.499
8,75.51513390407818,-3.708753738271269,2025-11-30 15:57:16.695
9,75.51513390407818,-3.708753738271269,2025-11-30 15:57:16.798
10,75.51513390407818,-3.708753738271269,2025-11-30 15:57:16.900
11,75.47640507220184,-3.6721663058922136,2025-11-30 15:57:16.996
12,75.47640507220184,-3.6721663058922136,2025-11-30 15:57:17.102
13,75.47640507220184,-3.6721663058922136,2025-11-30 15:57:17.197
14,75.47640507815389,-3.636222517767069,2025-11-30 15:57:17.302
15,75.47640507815389,-3.636222517767069,2025-11-30 15:57:17.400
16,75.47640508356422,-3.6002758664597216,2025-11-30 15:57:17.502
17,75.47640509509182,-3.5283740764365468,2025-11-30 15:57:17.612
18,75.43768983114461,-3.419902621553205,2025-11-30 15:57:17.810
19,75.4376898478797,-3.3120236492032333,2025-11-30 15:57:17.912
20,75.43768986370117,-3.2041211691656795,2025-11-30 15:57:17.919
21,75.43768988037573,-3.0961959387589943,2025-11-30 15:57:18.110
22,75.437689896632,-2.9882487164369294,2025-11-30 15:57:18.214
23,75.44699619479063,-2.878482948517997,2025-11-30 15:57:18.310
24,75.44699621656395,-2.7345828953625193,2025-11-30 15:57:18.409
25,75.44699624970117,-2.518668652065545,2025-11-30 15:57:18.609
26,75.44699628267436,-2.3026828279787916,2025-11-30 15:57:18.826
27,75.44699629866052,-2.194664980383991,2025-11-30 15:57:18.831
28,75.44699632089717,-2.0506170428927106,2025-11-30 15:57:18.910
29,75.44699633760071,-1.9425639753260089,2025-11-30 15:57:19.014
30,75.44699635380998,-1.834497089505369,2025-11-30 15:57:19.114
31,75.44699637031987,-1.7264171507295438,2025-11-30 15:57:19.218
32,75.44699638700757,-1.6183249277040805,2025-11-30 15:57:19.316
33,75.44699640330741,-1.5102211860616828,2025-11-30 15:57:19.516
34,75.48568913151445,-1.4023519499260777,2025-11-30 15:57:19.526
35,75.48568916562886,-1.186055964555699,2025-11-30 15:57:19.719
36,75.4856891833291,-1.0778949156009032,2025-11-30 15:57:19.831
37,75.48568920011654,-0.9697261888672258,2025-11-30 15:57:19.921
38,75.48568921726334,-0.8615505542028881,2025-11-30 15:57:20.028
39,75.48568924065907,-0.7173069620024423,2025-11-30 15:57:20.129
40,75.44699655721288,-0.5008375698979284,2025-11-30 15:57:20.326
41,75.45629122928491,-0.39241502619901897,2025-11-30 15:57:20.430
