,az,el,datetime(utc)
0,75.84730259253327,-5.426210913439393,2025-11-28 17:19:06.447
1,75.84730259253327,-5.426210913439393,2025-11-28 17:19:06.528
2,75.84730258994342,-5.375195039705748,2025-11-28 17:19:06.630
3,75.84730258994342,-5.375195039705748,2025-11-28 17:19:06.743
4,75.84730258837813,-5.324170619065626,2025-11-28 17:19:06.834
5,75.8602083414436,-5.319442716964022,2025-11-28 17:19:07.034
6,75.8602083396366,-5.268454635936398,2025-11-28 17:19:07.136
7,75.8602083396366,-5.268454635936398,2025-11-28 17:19:07.236
8,75.91549203278704,-5.269725441455604,2025-11-28 17:19:07.333
9,75.91549203278704,-5.269725441455604,2025-11-28 17:19:07.444
10,75.91549203278704,-5.269725441455604,2025-11-28 17:19:07.547
11,75.92832851041699,-5.265046993328294,2025-11-28 17:19:07.637
12,75.92832850906878,-5.214083166566696,2025-11-28 17:19:07.744
13,75.92832850906878,-5.214083166566696,2025-11-28 17:19:07.846
14,75.92832850724966,-5.1631110676814975,2025-11-28 17:19:07.942
15,75.94114207689815,-5.056650915171916,2025-11-28 17:19:08.046
16,75.94114207336132,-4.954739680543502,2025-11-28 17:19:08.142
17,75.94114206978112,-4.85279701356024,2025-11-28 17:19:08.242
18,75.953932795173,-4.74660844749273,2025-11-28 17:19:08.343
19,75.89878759932989,-4.643579044615862,2025-11-28 17:19:08.444
20,75.89878759408042,-4.490689546738533,2025-11-28 17:19:08.562
21,75.91160155714219,-4.333889560649162,2025-11-28 17:19:08.643
22,75.91160155198742,-4.181008735255545,2025-11-28 17:19:08.746
23,75.911601546813,-4.0280682581602045,2025-11-28 17:19:08.847
24,75.91160154164263,-3.8750702740949188,2025-11-28 17:19:08.949
25,75.91160153420167,-3.6709872275668243,2025-11-28 17:19:08.957
26,75.92439269714873,-3.361703877842795,2025-11-28 17:19:09.258
27,75.92439269166665,-3.208617016615192,2025-11-28 17:19:09.353
28,75.91160151118461,-3.0070995535384184,2025-11-28 17:19:09.459
29,75.91160150622129,-2.853773377283645,2025-11-28 17:19:09.466
30,75.9116015014338,-2.700406295149874,2025-11-28 17:19:09.555
31,75.91160149560648,-2.5470004886559967,2025-11-28 17:19:09.662
32,75.9116014898124,-2.3935581457664936,2025-11-28 17:19:09.754
33,75.9116014849836,-2.240081454395386,2025-11-28 17:19:09.862
34,75.91160147396427,-1.9330337912175946,2025-11-28 17:19:10.158
35,75.91160146719787,-1.7282725641200758,2025-11-28 17:19:10.164
36,75.91160146179679,-1.5746723850584592,2025-11-28 17:19:10.262
37,75.85652886478957,-1.4207064601387829,2025-11-28 17:19:10.355
38,75.85652885902178,-1.2671003194936414,2025-11-28 17:19:10.461
39,75.86936591288234,-1.1124869590391906,2025-11-28 17:19:10.563
40,75.86936590752357,-0.9589831247699528,2025-11-28 17:19:10.662
41,75.86936590127392,-0.8054655339259063,2025-11-28 17:19:10.765
