,az,el,datetime(utc)
0,77.12770247302154,-5.459781293294939,2025-12-01 17:11:35.315
1,77.12770247302154,-5.459781293294939,2025-12-01 17:11:35.421
2,77.13931498508805,-5.354298942284549,2025-12-01 17:11:35.625
3,77.13931498508805,-5.354298942284549,2025-12-01 17:11:35.721
4,77.13931498508805,-5.354298942284549,2025-12-01 17:11:35.826
5,77.1393149868558,-5.3039514408910415,2025-12-01 17:11:35.924
6,77.1393149868558,-5.3039514408910415,2025-12-01 17:11:36.027
7,77.1509069159308,-5.299278853663588,2025-12-01 17:11:36.129
8,77.0960895189765,-5.2478256875173175,2025-12-01 17:11:36.229
9,77.0960895189765,-5.2478256875173175,2025-12-01 17:11:36.330
10,77.0960895189765,-5.2478256875173175,2025-12-01 17:11:36.427
11,77.09608952014949,-5.197516543621076,2025-12-01 17:11:36.628
12,77.09608952014949,-5.197516543621076,2025-12-01 17:11:36.728
13,77.1624783228466,-5.143785882863607,2025-12-01 17:11:36.830
14,77.1624783228466,-5.143785882863607,2025-12-01 17:11:36.924
15,77.1624783228466,-5.143785882863607,2025-12-01 17:11:37.026
16,77.16247832421563,-5.093493767650295,2025-12-01 17:11:37.124
17,77.16247832543375,-5.04319378358579,2025-12-01 17:11:37.227
18,77.10770692054537,-4.991801720084052,2025-12-01 17:11:37.329
19,77.09608952608376,-4.945851794487817,2025-12-01 17:11:37.430
20,77.0960895298122,-4.794760451431056,2025-12-01 17:11:37.630
21,77.0960895303789,-4.744381710854467,2025-12-01 17:11:37.733
22,77.09608953396975,-4.593201679947905,2025-12-01 17:11:37.833
23,77.10770693233735,-4.488420402925481,2025-12-01 17:11:37.934
24,77.10770693621102,-4.337266976549333,2025-12-01 17:11:38.032
25,77.1624783480767,-4.186963656057438,2025-12-01 17:11:38.134
26,77.1624783520475,-4.035658611195901,2025-12-01 17:11:38.247
27,77.16247835539458,-3.884297176822312,2025-12-01 17:11:38.337
28,77.22877859219939,-3.730396395751991,2025-12-01 17:11:38.442
29,77.22877859683753,-3.579028756167441,2025-12-01 17:11:38.545
30,77.22877860120018,-3.427611088835321,2025-12-01 17:11:38.637
31,77.2402632085318,-3.222800966541695,2025-12-01 17:11:38.744
32,77.29499027170499,-3.0720694120725787,2025-12-01 17:11:38.845
33,77.2949902771384,-2.9206009002486444,2025-12-01 17:11:38.943
34,77.2949902881109,-2.567019119417216,2025-12-01 17:11:39.141
35,77.30640870203098,-2.4132907803591372,2025-12-01 17:11:39.359
36,77.3064087067363,-2.2617940156557728,2025-12-01 17:11:39.364
37,77.30640871181622,-2.1102656146129535,2025-12-01 17:11:39.443
38,77.30640871729231,-1.958707687920778,2025-12-01 17:11:39.546
39,77.30640872241432,-1.8071223464101083,2025-12-01 17:11:39.649
40,77.29499031831678,-1.6569748102390944,2025-12-01 17:11:39.746
41,77.29499032269663,-1.5052070376978104,2025-12-01 17:11:39.847
42,77.2949903277206,-1.3534181482703191,2025-12-01 17:11:39.951
43,77.29499033434021,-1.1510037872014698,2025-12-01 17:11:40.054
44,77.29499033913834,-0.9991738957709345,2025-12-01 17:11:40.159
45,77.29499034412004,-0.8473299811594464,2025-12-01 17:11:40.262
46,77.29499035394738,-0.5436086064450169,2025-12-01 17:11:40.461
47,77.29499035894963,-0.3917354128233546,2025-12-01 17:11:40.553
48,77.2949903653164,-0.18922964629637298,2025-12-01 17:11:40.660
49,77.28355173926869,-0.037379263186879695,2025-12-01 17:11:40.762
50,77.28355174422131,0.11463842875447003,2025-12-01 17:11:40.856
51,77.28355174887072,0.2666544935310819,2025-12-01 17:11:40.963
52,77.28355175509955,0.4693363528366068,2025-12-01 17:11:41.054
53,77.22877871979006,0.6212058020244381,2025-12-01 17:11:41.160
54,77.22877872396143,0.773168143665249,2025-12-01 17:11:41.262
55,77.22877872817585,0.9251195960449837,2025-12-01 17:11:41.360
56,77.17402941835812,1.0768241110591386,2025-12-01 17:11:41.459
57,77.17402942286688,1.2287144282281932,2025-12-01 17:11:41.563
58,77.17402942712265,1.3805874612715763,2025-12-01 17:11:41.663
59,77.11930393150317,1.6839061466828777,2025-12-01 17:11:41.860
60,77.11930393528318,1.8356815344403035,2025-12-01 17:11:41.963
61,77.06460232985215,1.9869964860194707,2025-12-01 17:11:41.969
62,77.06460233300214,2.1386850861108875,2025-12-01 17:11:42.165
63,77.06460233666866,2.2903436854908765,2025-12-01 17:11:42.267
64,77.05295962686623,2.4441286621959857,2025-12-01 17:11:42.367
65,77.05295962939704,2.5452831697223717,2025-12-01 17:11:42.464
66,77.05295963462811,2.7980985932133535,2025-12-01 17:11:42.673
67,77.05295963640413,2.899194782486647,2025-12-01 17:11:42.678
