,az,el,datetime(utc)
0,75.23953305155284,-3.9386402430918137,2025-11-28 18:03:04.711
1,75.23953305548343,-3.9022469341179926,2025-11-28 18:03:04.919
2,75.23953305548343,-3.9022469341179926,2025-11-28 18:03:05.006
3,75.2003520184219,-3.9015452427955437,2025-11-28 18:03:05.110
4,75.20993061868984,-3.862717510413709,2025-11-28 18:03:05.211
5,75.20993061868984,-3.862717510413709,2025-11-28 18:03:05.310
6,75.20993061868984,-3.862717510413709,2025-11-28 18:03:05.513
7,75.20993062295464,-3.826347251671941,2025-11-28 18:03:05.623
8,75.20993062295464,-3.826347251671941,2025-11-28 18:03:05.716
9,75.20993062295464,-3.826347251671941,2025-11-28 18:03:05.822
10,75.20993062716406,-3.789973905461379,2025-11-28 18:03:05.922
11,75.20993062716406,-3.789973905461379,2025-11-28 18:03:06.014
12,75.1707867911611,-3.752921618155961,2025-11-28 18:03:06.116
13,75.20993063100676,-3.7535975007773743,2025-11-28 18:03:06.219
14,75.20993063503225,-3.7172180649173323,2025-11-28 18:03:06.319
15,75.20993063503225,-3.7172180649173323,2025-11-28 18:03:06.422
16,75.20993063503225,-3.7172180649173323,2025-11-28 18:03:06.521
17,75.2194971213133,-3.6785148393618767,2025-11-28 18:03:06.619
18,75.2194971213133,-3.6785148393618767,2025-11-28 18:03:06.722
19,75.2194971213133,-3.6785148393618767,2025-11-28 18:03:06.824
20,75.2194971257027,-3.642152254459726,2025-11-28 18:03:06.923
21,75.21949713000357,-3.6057867301454785,2025-11-28 18:03:07.022
22,75.21949713398577,-3.569418297505712,2025-11-28 18:03:07.123
23,75.21949713839076,-3.53304698629162,2025-11-28 18:03:07.226
24,75.21949714645915,-3.460295839955311,2025-11-28 18:03:07.323
25,75.21949715420888,-3.387533523443088,2025-11-28 18:03:07.434
26,75.21949716673,-3.278369612241261,2025-11-28 18:03:07.536
27,75.2290515669255,-3.2035591631225935,2025-11-28 18:03:07.629
28,75.22905157884597,-3.094424578260816,2025-11-28 18:03:07.730
29,75.23859391394205,-2.983385832736031,2025-11-28 18:03:07.836
30,75.23859392671892,-2.8742756871607478,2025-11-28 18:03:07.939
31,75.24812421543153,-2.7634023568908943,2025-11-28 18:03:08.032
32,75.2481242321526,-2.617954722214606,2025-11-28 18:03:08.133
33,75.25764249650388,-2.507266453914281,2025-11-28 18:03:08.239
34,75.25764251370198,-2.3618524287151548,2025-11-28 18:03:08.332
35,75.25764252642402,-2.252771831521201,2025-11-28 18:03:08.435
36,75.26714878911118,-2.142325036038639,2025-11-28 18:03:08.539
37,75.26714880208262,-2.0332811715500596,2025-11-28 18:03:08.634
38,75.26714881577749,-1.9242225771545214,2025-11-28 18:03:08.736
39,75.26714882871752,-1.8151500376377057,2025-11-28 18:03:08.838
40,75.2671488419753,-1.7060643429596785,2025-11-28 18:03:08.936
41,75.27664312501354,-1.5959609851843035,2025-11-28 18:03:09.040
42,75.27664313844129,-1.4869200015691275,2025-11-28 18:03:09.137
43,75.27664315141642,-1.3778682488134266,2025-11-28 18:03:09.241
44,75.27664317869309,-1.1597355960619407,2025-11-28 18:03:09.441
45,75.27664319171537,-1.0506562723823643,2025-11-28 18:03:09.546
46,75.2766432046905,-0.9415693368364038,2025-11-28 18:03:09.644
47,75.27664322288022,-0.7961096176684952,2025-11-28 18:03:09.664
