,az,el,datetime(utc)
0,75.81047923159046,-3.9906219778683893,2025-12-01 16:25:54.938
1,75.81047923949393,-3.9540899948736308,2025-12-01 16:25:55.048
2,75.81047923949393,-3.9540899948736308,2025-12-01 16:25:55.134
3,75.81047924771448,-3.9175547926774357,2025-12-01 16:25:55.246
4,75.81047924771448,-3.9175547926774357,2025-12-01 16:25:55.347
5,75.81047925578126,-3.881016400483845,2025-12-01 16:25:55.447
6,75.81047925578126,-3.881016400483845,2025-12-01 16:25:55.547
7,75.81047925578126,-3.881016400483845,2025-12-01 16:25:55.646
8,75.81047926369786,-3.844474846555494,2025-12-01 16:25:55.744
9,75.81047926369786,-3.844474846555494,2025-12-01 16:25:55.849
10,75.81047926369786,-3.844474846555494,2025-12-01 16:25:55.946
11,75.8499298168749,-3.8085901291169106,2025-12-01 16:25:56.044
12,75.85913608836067,-3.8061704568651193,2025-12-01 16:25:56.146
13,75.85913608836067,-3.8061704568651193,2025-12-01 16:25:56.247
14,75.85913609612665,-3.7696394642781206,2025-12-01 16:25:56.347
15,75.85913609612665,-3.7696394642781206,2025-12-01 16:25:56.461
16,75.85913609612665,-3.7696394642781206,2025-12-01 16:25:56.559
17,75.859136104283,-3.7331054022958656,2025-12-01 16:25:56.663
18,75.859136104283,-3.7331054022958656,2025-12-01 16:25:56.747
19,75.8591361129785,-3.69656830088186,2025-12-01 16:25:56.862
20,75.8591361129785,-3.69656830088186,2025-12-01 16:25:56.952
21,75.86833066482825,-3.65770378578876,2025-12-01 16:25:57.049
22,75.86833067277296,-3.621183781112421,2025-12-01 16:25:57.157
23,75.86833068127824,-3.5846608322744156,2025-12-01 16:25:57.254
24,75.8683306978962,-3.5116062121941813,2025-12-01 16:25:57.352
25,75.87751354462321,-3.4728684093111517,2025-12-01 16:25:57.455
26,75.91690719878561,-3.4004287404931364,2025-12-01 16:25:57.580
27,75.91690722492844,-3.2908510372628252,2025-12-01 16:25:57.653
28,75.9169072421728,-3.2177857977001167,2025-12-01 16:25:57.657
29,75.91690726816758,-3.108168369621478,2025-12-01 16:25:57.763
30,75.91690729446134,-2.998528168332853,2025-12-01 16:25:57.958
31,75.91690731994125,-2.8888659882153336,2025-12-01 16:25:58.063
32,75.91690734630812,-2.779182626218244,2025-12-01 16:25:58.157
33,75.92605505125418,-2.6312338450794677,2025-12-01 16:25:58.262
34,75.88668491848229,-2.5211394246813343,2025-12-01 16:25:58.268
35,75.88668494411971,-2.4114796628917543,2025-12-01 16:25:58.461
36,75.88668497764066,-2.2652392930376934,2025-12-01 16:25:58.564
37,75.92605516423332,-2.15591095971545,2025-12-01 16:25:58.571
38,75.92605519024869,-2.046176515844711,2025-12-01 16:25:58.666
39,75.9260552162891,-1.9364270590792212,2025-12-01 16:25:58.766
40,75.93519127785851,-1.8255028894551701,2025-12-01 16:25:58.963
41,75.93519130434346,-1.7157955028881222,2025-12-01 16:25:59.067
42,75.93519135633906,-1.4963437901541472,2025-12-01 16:25:59.268
43,75.93519138273061,-1.3866010703839704,2025-12-01 16:25:59.368
44,75.97455166031479,-1.2770674319975233,2025-12-01 16:25:59.471
45,75.9745516873286,-1.1672863275862582,2025-12-01 16:25:59.490
46,75.97455171453471,-1.0574966568110156,2025-12-01 16:25:59.569
47,75.97455174142873,-0.9476992236809648,2025-12-01 16:25:59.776
48,75.97455176862097,-0.8378948363845634,2025-12-01 16:25:59.782
49,75.97455180465325,-0.6914795598752759,2025-12-01 16:25:59.977
50,75.97455183153181,-0.5816620771551265,2025-12-01 16:25:59.982
51,75.97455185889021,-0.47184032733076436,2025-12-01 16:26:00.080
52,75.97455188605632,-0.36201511629554733,2025-12-01 16:26:00.282
53,75.97455191291942,-0.252187250833197,2025-12-01 16:26:00.379
54,75.93519168090863,-0.1423332073064144,2025-12-01 16:26:00.386
55,75.93519170689792,-0.032521328357207537,2025-12-01 16:26:00.576
56,75.93519173320266,0.07729078288929925,2025-12-01 16:26:00.582
57,75.9351917595104,0.1871023209297929,2025-12-01 16:26:00.678
58,75.93519178596888,0.2969124780450757,2025-12-01 16:26:00.777
