latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,actiontype2,actionparam2,actiontype3,actionparam3,actiontype4,actionparam4,actiontype5,actionparam5,actiontype6,actionparam6,actiontype7,actionparam7,actiontype8,actionparam8,actiontype9,actionparam9,actiontype10,actionparam10,actiontype11,actionparam11,actiontype12,actionparam12,actiontype13,actionparam13,actiontype14,actionparam14,actiontype15,actionparam15,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode,photo_timeinterval,photo_distinterval
-22.959776,-67.786883,20.000000,256.153969,0.000000,0,1,-4.690007,0,5.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,10.000000,-22.960113,-67.788360,7.182279,0,-1,-1
-22.963084,-67.787762,20.000000,349.440812,0.000000,0,1,-2.190031,0,5.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,10.000000,-22.960113,-67.788360,7.182279,0,-1,-1
-22.963084,-67.787762,377.416110,349.440816,0.000000,0,1,-47.939501,0,5.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,10.000000,-22.960113,-67.788360,7.182279,0,-1,-1
-22.963084,-67.787762,378.416110,342.000407,0.000000,0,1,-47.697594,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960196,-67.788776,8.606009,0,-1,-1
-22.963084,-67.787762,378.416110,343.646763,0.000000,0,1,-47.792659,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960176,-67.788684,8.048108,0,-1,-1
-22.963084,-67.787762,378.416110,345.298401,0.000000,0,1,-47.864102,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960157,-67.788592,7.629498,0,-1,-1
-22.963084,-67.787762,378.416110,346.953839,0.000000,0,1,-47.911801,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960138,-67.788500,7.350337,0,-1,-1
-22.963084,-67.787762,378.416110,348.611568,0.000000,0,1,-47.935672,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960121,-67.788407,7.210731,0,-1,-1
-22.963084,-67.787762,378.416110,350.270063,0.000000,0,1,-47.935672,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960105,-67.788314,7.210731,0,-1,-1
-22.963084,-67.787762,378.416110,351.927792,0.000000,0,1,-47.911801,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960090,-67.788221,7.350337,0,-1,-1
-22.963084,-67.787762,378.416110,353.583230,0.000000,0,1,-47.864102,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960076,-67.788128,7.629498,0,-1,-1
-22.963084,-67.787762,378.416110,355.234869,0.000000,0,1,-47.792659,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960064,-67.788034,8.048108,0,-1,-1
-22.963084,-67.787762,378.416110,356.881224,0.000000,0,1,-47.697594,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960052,-67.787941,8.606009,0,-1,-1
-22.963084,-67.787762,378.416110,355.234869,0.000000,0,1,-47.792659,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960064,-67.788034,8.048108,0,-1,-1
-22.963084,-67.787762,378.416110,353.583230,0.000000,0,1,-47.864102,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960076,-67.788128,7.629498,0,-1,-1
-22.963084,-67.787762,378.416110,351.927792,0.000000,0,1,-47.911801,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960090,-67.788221,7.350337,0,-1,-1
-22.963084,-67.787762,378.416110,350.270063,0.000000,0,1,-47.935672,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960105,-67.788314,7.210731,0,-1,-1
-22.963084,-67.787762,378.416110,348.611568,0.000000,0,1,-47.935672,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960121,-67.788407,7.210731,0,-1,-1
-22.963084,-67.787762,378.416110,346.953839,0.000000,0,1,-47.911801,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960138,-67.788500,7.350337,0,-1,-1
-22.963084,-67.787762,378.416110,345.298401,0.000000,0,1,-47.864102,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960157,-67.788592,7.629498,0,-1,-1
-22.963084,-67.787762,378.416110,343.646763,0.000000,0,1,-47.792659,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960176,-67.788684,8.048108,0,-1,-1
-22.963084,-67.787762,378.416110,342.000407,0.000000,0,1,-47.697594,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960196,-67.788776,8.606009,0,-1,-1
-22.963084,-67.787762,378.416110,343.646763,0.000000,0,1,-47.792659,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960176,-67.788684,8.048108,0,-1,-1
-22.963084,-67.787762,378.416110,345.298401,0.000000,0,1,-47.864102,0,10.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960157,-67.788592,7.629498,0,-1,-1
