latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
-22.959730,-67.786895,0.60,0.00,0.73,0.31,0.60,0.60,0.73,0.31,4,2025-11-28 18:37:20.827,2025-11-28 15:37:20.828,16,0,0,52.010,-22.959730,-67.786898,0.00,0.20,-0.70,1.90,0.80,126.50,0,1,0,98,97,-1119,16027,52010,2961.50,15,TakeOff,1,0,0,0,0,0,0,1764355040827,4325,4330,4330,4333,4340,4329,18,Litchi_iOS_2.15.7,EIK Matrice 1,0670131556,03LLCA05XT,,,0,16245,0,-19.00,8.00,1265.00,0.00,0.00,87.00,11,6.00,7.28,3.06,0.00,2.00,-7.00,0,,,100,100,13,2,0,0,1,1,0,(null),(null),(null),(null),0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959730,-67.786895,0.70,0.00,0.71,0.32,0.70,0.70,0.73,0.32,91,2025-11-28 18:37:20.914,2025-11-28 15:37:20.915,16,0,0,52.010,-22.959730,-67.786898,0.00,0.10,-0.70,1.60,0.20,126.60,0,1,0,98,97,-1119,16027,52010,2961.50,15,TakeOff,1,0,0,0,0,0,0,1764355040914,4325,4330,4330,4333,4340,4329,18,,,,,,,0,0,0,-16.00,2.00,1266.00,0.00,0.00,87.00,11,7.00,7.07,3.24,0.00,1.00,-7.00,0,,,100,100,13,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959730,-67.786895,0.70,0.00,0.61,0.33,0.70,0.70,0.73,0.33,197,2025-11-28 18:37:21.021,2025-11-28 15:37:21.021,16,0,0,52.010,-22.959730,-67.786898,0.00,0.10,-0.60,1.50,0.10,126.60,0,1,0,98,97,-1119,16027,52010,2961.50,15,TakeOff,1,0,0,0,0,0,0,1764355041020,4325,4330,4330,4333,4340,4329,18,,,,,,,0,0,0,-15.00,1.00,1266.00,0.00,0.00,87.00,11,7.00,6.08,3.33,0.00,1.00,-6.00,0,,,100,100,13,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959730,-67.786895,0.80,0.00,0.51,0.35,0.80,0.80,0.73,0.35,301,2025-11-28 18:37:21.124,2025-11-28 15:37:21.124,16,0,0,52.010,-22.959730,-67.786898,0.00,0.10,-0.50,1.30,0.10,126.60,0,1,0,98,97,-1119,16027,52010,2961.50,15,TakeOff,1,0,0,0,0,0,0,1764355041124,4325,4330,4330,4333,4340,4329,18,,,,,,,0,0,0,-13.00,1.00,1266.00,0.00,0.00,87.00,11,8.00,5.10,3.46,0.00,1.00,-5.00,0,,,100,100,13,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959730,-67.786895,0.80,0.00,0.41,0.35,0.80,0.80,0.73,0.35,399,2025-11-28 18:37:21.222,2025-11-28 15:37:21.222,16,0,0,52.010,-22.959730,-67.786898,0.00,0.10,-0.40,1.00,0.40,126.60,0,1,0,98,97,-1119,16027,52010,2961.50,15,TakeOff,1,0,0,0,0,0,0,1764355041222,4325,4330,4330,4333,4340,4329,18,,,,,,,0,0,0,-10.00,4.00,1266.00,0.00,0.00,87.00,11,8.00,4.12,3.46,0.00,1.00,-4.00,0,,,100,100,13,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959730,-67.786895,0.80,0.00,0.41,0.35,0.80,0.80,0.73,0.35,497,2025-11-28 18:37:21.321,2025-11-28 15:37:21.321,16,0,0,52.010,-22.959730,-67.786898,0.00,0.10,-0.40,0.80,0.80,126.60,0,1,0,98,97,-1119,16027,52010,2961.50,15,TakeOff,1,0,0,0,0,0,0,1764355041320,4325,4330,4330,4333,4340,4329,18,,,,,,,0,0,0,-8.00,8.00,1266.00,0.00,0.00,88.00,11,8.00,4.12,3.52,0.00,1.00,-4.00,0,,,100,100,13,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959730,-67.786895,0.90,0.00,0.32,0.35,0.90,0.90,0.73,0.35,601,2025-11-28 18:37:21.424,2025-11-28 15:37:21.424,16,0,0,52.010,-22.959730,-67.786898,0.00,0.10,-0.30,0.50,1.00,126.50,0,1,0,98,97,-1119,16027,52010,2961.50,15,TakeOff,1,0,0,0,0,0,0,1764355041424,4325,4330,4330,4333,4340,4329,18,,,,,,,0,0,0,-5.00,10.00,1265.00,0.00,0.00,88.00,11,9.00,3.16,3.50,0.00,1.00,-3.00,0,,,100,100,13,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959730,-67.786895,0.90,0.00,0.32,0.35,0.90,0.90,0.73,0.35,798,2025-11-28 18:37:21.622,2025-11-28 15:37:21.622,16,0,0,52.010,-22.959730,-67.786898,0.00,0.10,-0.30,0.50,1.50,126.30,0,1,0,98,97,-1119,16027,52010,2961.50,15,TakeOff,1,0,0,0,0,0,0,1764355041621,4325,4330,4330,4333,4340,4329,18,,,,,,,0,0,0,-5.00,15.00,1263.00,0.00,0.00,90.00,11,9.00,3.16,3.54,0.00,1.00,-3.00,0,,,100,100,13,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959730,-67.786895,1.00,0.00,0.32,0.36,1.00,1.00,0.73,0.36,900,2025-11-28 18:37:21.724,2025-11-28 15:37:21.724,16,0,0,52.010,-22.959730,-67.786898,0.00,0.10,-0.30,0.30,1.60,126.40,0,1,0,98,97,-1119,16027,52010,2961.50,15,TakeOff,1,0,0,0,0,0,0,1764355041723,4325,4330,4330,4333,4340,4329,18,,,,,,,0,0,0,-3.00,16.00,1264.00,0.00,0.00,89.00,11,10.00,3.16,3.59,0.00,1.00,-3.00,0,,,100,100,13,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959730,-67.786895,1.00,0.00,0.32,0.36,1.00,1.00,0.73,0.36,1000,2025-11-28 18:37:21.823,2025-11-28 15:37:21.823,16,0,0,52.010,-22.959730,-67.786898,0.00,0.10,-0.30,0.50,1.40,126.40,0,1,0,98,97,-1119,16027,52010,2961.50,15,TakeOff,1,0,0,0,0,0,0,1764355041823,4325,4330,4330,4333,4340,4329,18,,,,,,,0,0,0,-5.00,14.00,1264.00,0.00,0.00,89.00,11,10.00,3.16,3.61,0.00,1.00,-3.00,0,,,100,100,13,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
