latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
-22.959742,-67.786918,0.50,0.00,0.82,0.20,0.50,0.50,0.82,0.20,4,2025-12-01 15:15:17.994,2025-12-01 12:15:17.994,16,0,0,51.735,-22.959743,-67.786920,0.00,0.20,-0.80,1.80,0.70,92.50,0,1,0,97,90,-1105,14409,51735,2971.50,42,TakeOff,1,0,0,0,0,0,0,1764602117993,4308,4314,4313,4313,4313,4310,18,Litchi_iOS_2.15.7,EIK Matrice 1,0670131556,03LLCA05XT,,,0,14706,0,-18.00,7.00,925.00,0.00,0.00,7.00,11,5.00,8.25,2.05,0.00,2.00,-8.00,0,,,100,100,20,2,0,0,1,1,0,(null),(null),(null),(null),0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959742,-67.786918,0.50,0.00,0.73,0.23,0.50,0.50,0.82,0.23,110,2025-12-01 15:15:18.100,2025-12-01 12:15:18.100,16,0,0,51.735,-22.959743,-67.786920,0.00,0.20,-0.70,2.10,0.60,92.50,0,1,0,97,90,-1105,14409,51735,2971.50,42,TakeOff,1,0,0,0,0,0,0,1764602118099,4308,4314,4313,4313,4313,4310,18,,,,,,,0,0,0,-21.00,6.00,925.00,1.00,0.00,7.00,11,5.00,7.28,2.31,0.00,2.00,-7.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786918,0.60,0.00,0.71,0.25,0.60,0.60,0.82,0.25,194,2025-12-01 15:15:18.184,2025-12-01 12:15:18.184,16,0,0,51.735,-22.959743,-67.786920,0.00,0.10,-0.70,2.10,0.50,92.50,0,1,0,97,90,-1105,14409,51735,2971.50,42,TakeOff,1,0,0,0,0,0,0,1764602118183,4308,4314,4313,4313,4313,4310,18,,,,,,,0,0,0,-21.00,5.00,925.00,2.00,0.00,7.00,11,6.00,7.07,2.48,0.00,1.00,-7.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786918,0.70,0.00,0.61,0.26,0.70,0.70,0.82,0.26,299,2025-12-01 15:15:18.289,2025-12-01 12:15:18.289,16,0,0,51.735,-22.959743,-67.786920,0.00,0.10,-0.60,2.10,0.40,92.40,0,1,0,97,90,-1105,14409,51735,2971.50,42,TakeOff,1,0,0,0,0,0,0,1764602118288,4308,4314,4313,4313,4313,4310,18,,,,,,,0,0,0,-21.00,4.00,924.00,0.00,0.00,7.00,11,7.00,6.08,2.64,0.00,1.00,-6.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786917,0.70,0.00,0.51,0.28,0.70,0.70,0.82,0.28,401,2025-12-01 15:15:18.390,2025-12-01 12:15:18.390,17,0,0,51.735,-22.959743,-67.786920,0.00,0.10,-0.50,1.90,0.30,92.40,0,1,0,97,90,-1105,14409,51735,2971.50,42,TakeOff,1,0,0,0,0,0,0,1764602118390,4308,4314,4313,4313,4313,4310,18,,,,,,,0,0,0,-19.00,3.00,924.00,0.00,0.00,7.00,11,7.00,5.10,2.75,0.00,1.00,-5.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786917,0.70,0.00,0.40,0.29,0.70,0.70,0.82,0.29,498,2025-12-01 15:15:18.487,2025-12-01 12:15:18.487,17,0,0,51.735,-22.959743,-67.786920,0.00,0.00,-0.40,1.70,0.20,92.40,0,1,0,97,90,-1105,14409,51735,2971.50,42,TakeOff,1,0,0,0,0,0,0,1764602118487,4308,4314,4313,4313,4313,4310,18,,,,,,,0,0,0,-17.00,2.00,924.00,0.00,0.00,8.00,11,7.00,4.00,2.85,0.00,0.00,-4.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786917,0.80,0.00,0.30,0.29,0.80,0.80,0.82,0.29,598,2025-12-01 15:15:18.588,2025-12-01 12:15:18.588,17,0,0,51.569,-22.959743,-67.786920,0.00,0.00,-0.30,1.60,0.20,92.40,0,1,0,97,90,-24227,14409,51569,2971.50,42,TakeOff,1,0,0,0,0,0,0,1764602118587,4308,4314,4313,4313,4313,4310,18,,,,,,,0,0,0,-16.00,2.00,924.00,0.00,0.00,7.00,11,8.00,3.00,2.91,0.00,0.00,-3.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786917,0.80,0.00,0.30,0.30,0.80,0.80,0.82,0.30,702,2025-12-01 15:15:18.691,2025-12-01 12:15:18.691,17,0,0,51.569,-22.959743,-67.786920,0.00,0.00,-0.30,1.80,0.30,92.40,0,1,0,97,90,-24227,14409,51569,2971.50,42,TakeOff,1,0,0,0,0,0,0,1764602118691,4308,4314,4313,4313,4313,4310,18,,,,,,,0,0,0,-18.00,3.00,924.00,0.00,0.00,8.00,11,8.00,3.00,2.98,0.00,0.00,-3.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786917,0.80,0.00,0.30,0.30,0.80,0.80,0.82,0.30,802,2025-12-01 15:15:18.792,2025-12-01 12:15:18.792,17,0,0,51.569,-22.959743,-67.786920,0.00,0.00,-0.30,2.00,0.40,92.30,0,1,0,97,90,-24227,14409,51569,2971.50,42,TakeOff,1,0,0,0,0,0,0,1764602118791,4308,4314,4313,4313,4313,4310,18,,,,,,,0,0,0,-20.00,4.00,923.00,0.00,0.00,8.00,11,8.00,3.00,2.97,0.00,0.00,-3.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786917,0.90,0.00,0.30,0.29,0.90,0.90,0.82,0.30,1003,2025-12-01 15:15:18.993,2025-12-01 12:15:18.993,17,0,0,51.569,-22.959743,-67.786920,0.00,0.00,-0.30,1.90,0.30,92.30,0,1,0,97,90,-24227,14409,51569,2971.50,42,TakeOff,1,0,0,0,0,0,0,1764602118992,4308,4314,4313,4313,4313,4310,18,,,,,,,0,0,0,-19.00,3.00,923.00,1.00,0.00,8.00,11,9.00,3.00,2.86,0.00,0.00,-3.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
