latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
-22.959762,-67.786895,0.50,0.00,0.81,0.39,0.50,0.50,0.81,0.39,2,2025-11-29 19:13:18.958,2025-11-29 16:13:18.958,15,0,0,51.852,-22.959762,-67.786899,0.00,0.40,-0.70,3.10,0.60,94.00,0,1,0,100,88,-1146,14269,51852,2901.50,49,TakeOff,1,0,0,0,0,0,0,1764443598957,4322,4306,4319,4310,4325,4323,18,Litchi_iOS_2.15.7,EIK Matrice 1,0670131556,03LLCA05XT,,,0,14269,0,-31.00,6.00,940.00,0.00,-6.00,7.00,11,5.00,8.06,3.86,0.00,4.00,-7.00,0,,,100,100,18,2,0,0,1,1,0,(null),(null),(null),(null),0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959762,-67.786895,0.60,0.00,0.67,0.43,0.60,0.60,0.81,0.43,103,2025-11-29 19:13:19.059,2025-11-29 16:13:19.059,15,0,0,51.852,-22.959762,-67.786899,0.00,0.30,-0.60,3.60,0.50,94.00,0,1,0,100,88,-1146,14269,51852,2901.50,49,TakeOff,1,0,0,0,0,0,0,1764443599058,4322,4306,4319,4310,4325,4323,18,,,,,,,0,0,0,-36.00,5.00,940.00,0.00,-6.00,8.00,11,6.00,6.71,4.32,0.00,3.00,-6.00,0,,,100,99,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959762,-67.786894,0.60,0.00,0.68,0.48,0.60,0.60,0.81,0.48,205,2025-11-29 19:13:19.160,2025-11-29 16:13:19.160,15,0,0,51.852,-22.959762,-67.786899,-0.10,0.30,-0.60,3.80,0.30,94.00,0,1,0,100,88,-1146,14269,51852,2901.50,49,TakeOff,1,0,0,0,0,0,0,1764443599160,4322,4306,4319,4310,4325,4323,18,,,,,,,0,0,0,-38.00,3.00,940.00,0.00,-6.00,8.00,11,6.00,6.78,4.79,-1.00,3.00,-6.00,0,,,100,99,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959763,-67.786894,0.70,0.00,0.59,0.52,0.70,0.70,0.81,0.52,303,2025-11-29 19:13:19.259,2025-11-29 16:13:19.259,15,0,0,51.852,-22.959762,-67.786899,-0.10,0.30,-0.50,3.50,-0.20,93.80,0,1,0,100,88,-1146,14269,51852,2901.50,49,TakeOff,1,0,0,0,0,0,0,1764443599258,4322,4306,4319,4310,4325,4323,18,,,,,,,0,0,0,-35.00,-2.00,938.00,0.00,-6.00,9.00,11,7.00,5.92,5.23,-1.00,3.00,-5.00,0,,,100,99,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959763,-67.786894,0.70,0.00,0.46,0.55,0.70,0.70,0.81,0.55,406,2025-11-29 19:13:19.361,2025-11-29 16:13:19.361,15,0,0,51.852,-22.959762,-67.786899,-0.10,0.20,-0.40,2.90,-0.70,93.70,0,1,0,100,88,-1146,14269,51852,2901.50,49,TakeOff,1,0,0,0,0,0,0,1764443599361,4322,4306,4319,4310,4325,4323,18,,,,,,,0,0,0,-29.00,-7.00,937.00,0.00,-6.00,10.00,11,7.00,4.58,5.55,-1.00,2.00,-4.00,0,,,100,99,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959763,-67.786894,0.80,0.00,0.46,0.59,0.80,0.80,0.81,0.59,505,2025-11-29 19:13:19.461,2025-11-29 16:13:19.461,15,0,0,51.852,-22.959762,-67.786899,-0.10,0.20,-0.40,2.30,-1.10,93.80,0,1,0,100,88,-1146,14269,51852,2901.50,49,TakeOff,1,0,0,0,0,0,0,1764443599460,4322,4306,4319,4310,4325,4323,18,,,,,,,0,0,0,-23.00,-11.00,938.00,0.00,-6.00,11.00,11,8.00,4.58,5.86,-1.00,2.00,-4.00,0,,,100,99,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959763,-67.786893,0.80,0.00,0.37,0.61,0.80,0.80,0.81,0.61,605,2025-11-29 19:13:19.561,2025-11-29 16:13:19.561,15,0,0,51.852,-22.959762,-67.786899,-0.10,0.20,-0.30,2.10,-1.50,93.90,0,1,0,100,88,-1146,14269,51852,2901.50,49,TakeOff,1,0,0,0,0,0,0,1764443599560,4322,4306,4319,4310,4325,4323,18,,,,,,,0,0,0,-21.00,-15.00,939.00,0.00,-6.00,11.00,11,8.00,3.74,6.14,-1.00,2.00,-3.00,0,,,100,99,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959764,-67.786893,0.80,0.00,0.30,0.64,0.80,0.80,0.81,0.64,707,2025-11-29 19:13:19.663,2025-11-29 16:13:19.663,15,0,0,51.852,-22.959762,-67.786899,-0.10,0.20,-0.20,1.80,-2.00,94.00,0,1,0,100,88,-1146,14269,51852,2901.50,49,TakeOff,1,0,0,0,0,0,0,1764443599662,4322,4306,4319,4310,4325,4323,18,,,,,,,0,0,0,-18.00,-20.00,940.00,0.00,-6.00,9.00,11,8.00,3.00,6.45,-1.00,2.00,-2.00,0,,,100,99,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959764,-67.786893,0.80,0.00,0.32,0.70,0.80,0.80,0.81,0.70,908,2025-11-29 19:13:19.864,2025-11-29 16:13:19.864,15,0,0,51.379,-22.959762,-67.786899,0.00,0.30,-0.10,2.00,-2.30,94.00,0,1,0,100,88,-29060,14269,51379,2901.50,49,TakeOff,1,0,0,0,0,0,0,1764443599863,4322,4306,4319,4310,4325,4323,18,,,,,,,0,0,0,-20.00,-23.00,940.00,0.00,-6.00,8.00,11,8.00,3.16,6.97,0.00,3.00,-1.00,0,,,100,99,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959764,-67.786893,0.80,0.00,0.28,0.72,0.80,0.80,0.81,0.72,1010,2025-11-29 19:13:19.966,2025-11-29 16:13:19.966,15,0,0,51.379,-22.959762,-67.786899,0.00,0.20,-0.20,2.70,-1.80,93.90,0,1,0,100,88,-29060,14269,51379,2901.50,49,TakeOff,1,0,0,0,0,0,0,1764443599965,4322,4306,4319,4310,4325,4323,18,,,,,,,0,0,0,-27.00,-18.00,939.00,0.00,-6.00,8.00,11,8.00,2.83,7.19,0.00,2.00,-2.00,0,,,100,99,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
