latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
-22.959743,-67.786883,0.60,0.00,0.85,1.10,0.60,0.60,0.85,1.10,4,2025-11-29 17:32:48.714,2025-11-29 14:32:48.714,13,0,0,51.555,-22.959740,-67.786893,0.00,0.30,-0.80,3.00,-0.20,88.00,0,1,0,98,90,-10791,14622,51555,2931.50,41,TakeOff,1,0,0,0,0,0,0,1764437568714,4312,4313,4303,4312,4315,4316,18,Litchi_iOS_2.15.7,EIK Matrice 1,0670131556,03LLCA05XT,,,0,14820,0,-30.00,-2.00,880.00,0.00,-4.00,34.00,11,6.00,8.54,10.99,0.00,3.00,-8.00,0,,,100,100,19,2,0,0,1,1,0,(null),(null),,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786882,0.70,0.00,0.67,0.52,0.70,0.70,0.85,1.10,100,2025-11-29 17:32:48.810,2025-11-29 14:32:48.810,13,0,0,51.555,-22.959743,-67.786887,0.00,0.30,-0.60,3.10,-0.20,88.10,0,1,0,98,90,-10791,14622,51555,2931.50,41,TakeOff,1,0,0,0,0,0,0,1764437568810,4312,4313,4303,4312,4315,4316,18,,,,,,,0,0,0,-31.00,-2.00,881.00,0.00,-4.00,35.00,11,7.00,6.71,5.18,0.00,3.00,-6.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786882,0.70,0.00,0.67,0.55,0.70,0.70,0.85,1.10,202,2025-11-29 17:32:48.912,2025-11-29 14:32:48.912,13,0,0,51.555,-22.959743,-67.786887,0.00,0.30,-0.60,3.20,-0.20,88.00,0,1,0,98,90,-10791,14622,51555,2931.50,41,TakeOff,1,0,0,0,0,0,0,1764437568912,4312,4313,4303,4312,4315,4316,18,,,,,,,0,0,0,-32.00,-2.00,880.00,0.00,-4.00,35.00,11,7.00,6.71,5.51,0.00,3.00,-6.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786882,0.80,0.00,0.58,0.57,0.80,0.80,0.85,1.10,306,2025-11-29 17:32:49.016,2025-11-29 14:32:49.016,13,0,0,51.555,-22.959743,-67.786887,0.00,0.30,-0.50,3.20,-0.50,88.00,0,1,0,98,90,-10791,14622,51555,2931.50,41,TakeOff,1,0,0,0,0,0,0,1764437569016,4312,4313,4303,4312,4315,4316,18,,,,,,,0,0,0,-32.00,-5.00,880.00,0.00,-4.00,35.00,11,8.00,5.83,5.73,0.00,3.00,-5.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786882,0.80,0.00,0.45,0.60,0.80,0.80,0.85,1.10,402,2025-11-29 17:32:49.113,2025-11-29 14:32:49.113,13,0,0,51.555,-22.959743,-67.786887,0.00,0.20,-0.40,3.10,-0.60,88.00,0,1,0,98,90,-10791,14622,51555,2931.50,41,TakeOff,1,0,0,0,0,0,0,1764437569112,4312,4313,4303,4312,4315,4316,18,,,,,,,0,0,0,-31.00,-6.00,880.00,0.00,-4.00,35.00,11,8.00,4.47,5.97,0.00,2.00,-4.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786881,0.80,0.00,0.36,0.62,0.80,0.80,0.85,1.10,505,2025-11-29 17:32:49.215,2025-11-29 14:32:49.215,14,0,0,51.555,-22.959743,-67.786887,0.00,0.20,-0.30,3.00,-0.40,88.00,0,1,0,98,90,-10791,14622,51555,2931.50,41,TakeOff,1,0,0,0,0,0,0,1764437569215,4312,4313,4303,4312,4315,4316,18,,,,,,,0,0,0,-30.00,-4.00,880.00,0.00,-4.00,35.00,11,8.00,3.61,6.19,0.00,2.00,-3.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786881,0.80,0.00,0.36,0.64,0.80,0.80,0.85,1.10,618,2025-11-29 17:32:49.329,2025-11-29 14:32:49.329,14,0,0,51.555,-22.959743,-67.786887,0.00,0.20,-0.30,3.00,-0.30,88.00,0,1,0,98,90,-10791,14622,51555,2931.50,41,TakeOff,1,0,0,0,0,0,0,1764437569328,4312,4313,4303,4312,4315,4316,18,,,,,,,0,0,0,-30.00,-3.00,880.00,0.00,-4.00,35.00,11,8.00,3.61,6.39,0.00,2.00,-3.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786881,0.90,0.00,0.28,0.66,0.90,0.90,0.85,1.10,707,2025-11-29 17:32:49.417,2025-11-29 14:32:49.417,14,0,0,51.555,-22.959743,-67.786887,0.00,0.20,-0.20,2.80,0.10,88.10,0,1,0,98,90,-10791,14622,51555,2931.50,41,TakeOff,1,0,0,0,0,0,0,1764437569417,4312,4313,4303,4312,4315,4316,18,,,,,,,0,0,0,-28.00,1.00,881.00,0.00,-4.00,35.00,11,9.00,2.83,6.60,0.00,2.00,-2.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786881,0.90,0.00,0.22,0.68,0.90,0.90,0.85,1.10,811,2025-11-29 17:32:49.522,2025-11-29 14:32:49.522,14,0,0,51.555,-22.959743,-67.786887,0.00,0.10,-0.20,2.70,0.50,88.10,0,1,0,98,90,-10791,14622,51555,2931.50,41,TakeOff,1,0,0,0,0,0,0,1764437569521,4312,4313,4303,4312,4315,4316,18,,,,,,,0,0,0,-27.00,5.00,881.00,0.00,-4.00,35.00,11,9.00,2.24,6.79,0.00,1.00,-2.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786881,0.90,0.00,0.22,0.68,0.90,0.90,0.85,1.10,915,2025-11-29 17:32:49.625,2025-11-29 14:32:49.625,14,0,0,51.555,-22.959743,-67.786887,0.00,0.10,-0.20,2.40,0.70,88.20,0,1,0,98,90,-10791,14622,51555,2931.50,41,TakeOff,1,0,0,0,0,0,0,1764437569625,4312,4313,4303,4312,4315,4316,18,,,,,,,0,0,0,-24.00,7.00,882.00,0.00,-4.00,34.00,11,9.00,2.24,6.82,0.00,1.00,-2.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786881,0.90,0.00,0.32,0.69,0.90,0.90,0.85,1.10,1016,2025-11-29 17:32:49.726,2025-11-29 14:32:49.726,14,0,0,51.555,-22.959743,-67.786887,0.00,0.10,-0.30,2.20,0.40,88.20,0,1,0,98,90,-10791,14622,51555,2931.50,41,TakeOff,1,0,0,0,0,0,0,1764437569726,4312,4313,4303,4312,4315,4316,18,,,,,,,0,0,0,-22.00,4.00,882.00,0.00,-4.00,33.00,11,9.00,3.16,6.88,0.00,1.00,-3.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959743,-67.786881,0.90,0.00,0.30,0.69,0.90,0.90,0.85,1.10,1108,2025-11-29 17:32:49.818,2025-11-29 14:32:49.818,14,0,0,51.555,-22.959743,-67.786887,0.00,0.00,-0.30,2.10,-0.10,88.20,0,1,0,98,90,-10791,14622,51555,2931.50,41,TakeOff,1,0,0,0,0,0,0,1764437569818,4312,4313,4303,4312,4315,4316,18,,,,,,,0,0,0,-21.00,-1.00,882.00,0.00,-4.00,33.00,11,9.00,3.00,6.88,0.00,0.00,-3.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
