latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
-22.959745,-67.786921,0.70,0.00,0.73,0.29,0.70,0.70,0.73,0.29,3,2025-12-01 16:01:15.094,2025-12-01 13:01:15.094,17,0,0,51.299,-22.959744,-67.786924,0.00,0.20,-0.70,1.60,-1.00,86.00,0,1,0,97,87,-674,14096,51299,2971.50,52,TakeOff,1,0,0,0,0,0,0,1764604875093,4277,4285,4281,4288,4284,4276,18,Litchi_iOS_2.15.7,EIK Matrice 1,0670131556,03LLCA05XT,,,0,14488,0,-16.00,-10.00,860.00,2.00,1.00,38.00,11,7.00,7.28,2.85,0.00,2.00,-7.00,0,,,100,100,19,2,0,0,1,1,0,(null),(null),,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959745,-67.786921,0.70,0.00,0.71,0.31,0.70,0.70,0.73,0.31,103,2025-12-01 16:01:15.193,2025-12-01 13:01:15.193,18,0,0,51.253,-22.959744,-67.786924,0.00,0.10,-0.70,1.90,-1.00,86.00,0,1,0,97,87,-11773,14096,51253,2971.50,52,TakeOff,1,0,0,0,0,0,0,1764604875193,4277,4285,4281,4288,4284,4276,18,,,,,,,0,0,0,-19.00,-10.00,860.00,0.00,1.00,38.00,11,7.00,7.07,3.08,0.00,1.00,-7.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959745,-67.786920,0.80,0.00,0.61,0.34,0.80,0.80,0.73,0.34,203,2025-12-01 16:01:15.293,2025-12-01 13:01:15.293,18,0,0,51.253,-22.959744,-67.786924,0.00,0.10,-0.60,2.10,-1.10,86.10,0,1,0,97,87,-11773,14096,51253,2971.50,52,TakeOff,1,0,0,0,0,0,0,1764604875293,4277,4285,4281,4288,4284,4276,18,,,,,,,0,0,0,-21.00,-11.00,861.00,1.00,1.00,38.00,11,8.00,6.08,3.35,0.00,1.00,-6.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959745,-67.786920,0.80,0.00,0.51,0.36,0.80,0.80,0.73,0.36,299,2025-12-01 16:01:15.390,2025-12-01 13:01:15.390,18,0,0,51.253,-22.959744,-67.786924,0.00,0.10,-0.50,2.20,-1.40,86.10,0,1,0,97,87,-11773,14096,51253,2971.50,52,TakeOff,1,0,0,0,0,0,0,1764604875389,4277,4285,4281,4288,4284,4276,18,,,,,,,0,0,0,-22.00,-14.00,861.00,1.00,1.00,37.00,11,8.00,5.10,3.58,0.00,1.00,-5.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959744,-67.786920,0.90,0.00,0.51,0.37,0.90,0.90,0.73,0.37,415,2025-12-01 16:01:15.505,2025-12-01 13:01:15.506,18,0,0,51.253,-22.959744,-67.786924,0.00,0.10,-0.50,2.40,-1.80,86.20,0,1,0,97,87,-11773,14096,51253,2971.50,52,TakeOff,1,0,0,0,0,0,0,1764604875505,4277,4285,4281,4288,4284,4276,18,,,,,,,0,0,0,-24.00,-18.00,862.00,1.00,1.00,36.00,11,9.00,5.10,3.72,0.00,1.00,-5.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959744,-67.786920,1.00,0.00,0.40,0.38,1.00,1.00,0.73,0.38,506,2025-12-01 16:01:15.596,2025-12-01 13:01:15.596,18,0,0,51.253,-22.959744,-67.786924,0.00,0.00,-0.40,2.80,-2.00,86.20,0,1,0,97,87,-11773,14096,51253,2971.50,52,TakeOff,1,0,0,0,0,0,0,1764604875596,4277,4285,4281,4288,4284,4276,18,,,,,,,0,0,0,-28.00,-20.00,862.00,1.00,1.00,36.00,11,10.00,4.00,3.84,0.00,0.00,-4.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959744,-67.786920,1.00,0.00,0.40,0.38,1.00,1.00,0.73,0.38,607,2025-12-01 16:01:15.698,2025-12-01 13:01:15.698,18,0,0,51.253,-22.959744,-67.786924,0.00,0.00,-0.40,2.80,-1.80,86.20,0,1,0,97,87,-11773,14096,51253,2971.50,52,TakeOff,1,0,0,0,0,0,0,1764604875697,4277,4285,4281,4288,4284,4276,18,,,,,,,0,0,0,-28.00,-18.00,862.00,0.00,2.00,35.00,11,10.00,4.00,3.85,0.00,0.00,-4.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959744,-67.786920,1.10,0.00,0.30,0.39,1.10,1.10,0.73,0.39,704,2025-12-01 16:01:15.795,2025-12-01 13:01:15.795,18,0,0,51.253,-22.959744,-67.786924,0.00,0.00,-0.30,2.30,-1.20,86.20,0,1,0,97,87,-11773,14096,51253,2971.50,52,WP,1,0,0,0,0,0,0,1764604875794,4277,4285,4281,4288,4284,4276,18,,,,,,,0,0,0,-23.00,-12.00,862.00,1.00,1.00,35.00,14,11.00,3.00,3.87,0.00,0.00,-3.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959744,-67.786920,1.10,0.00,0.20,0.38,1.10,1.10,0.73,0.39,814,2025-12-01 16:01:15.905,2025-12-01 13:01:15.905,18,0,0,51.253,-22.959744,-67.786924,0.00,0.00,-0.20,1.50,-0.40,86.10,0,1,0,97,87,-11773,14096,51253,2971.50,52,WP,1,0,0,0,0,0,0,1764604875904,4277,4285,4281,4288,4284,4276,18,,,,,,,0,0,0,-15.00,-4.00,861.00,0.00,2.00,35.00,14,11.00,2.00,3.79,0.00,0.00,-2.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959744,-67.786920,1.10,0.00,0.10,0.37,1.10,1.10,0.73,0.39,916,2025-12-01 16:01:16.007,2025-12-01 13:01:16.007,18,0,0,51.253,-22.959744,-67.786924,0.00,0.00,-0.10,0.20,0.20,86.20,0,1,0,97,87,-11773,14096,51253,2971.50,52,WP,1,0,0,0,0,0,0,1764604876006,4277,4285,4281,4288,4284,4276,18,,,,,,,0,0,0,-2.00,2.00,862.00,0.00,2.00,36.00,14,11.00,1.00,3.72,0.00,0.00,-1.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
