latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
-22.959747,-67.786919,0.50,0.00,0.73,0.29,0.50,0.50,0.73,0.29,3,2025-12-01 16:25:54.938,2025-12-01 13:25:54.938,17,0,0,51.740,-22.959750,-67.786919,0.20,0.10,-0.70,0.30,1.80,95.00,0,1,0,98,88,-1699,13908,51740,2931.50,50,TakeOff,1,0,0,0,0,0,0,1764606354937,4327,4327,4318,4326,4332,4318,18,Litchi_iOS_2.15.7,EIK Matrice 1,0670131556,03LLCA05XT,,,0,14102,0,-3.00,18.00,950.00,0.00,3.00,-11.00,11,5.00,7.35,2.92,2.00,1.00,-7.00,0,,,100,100,19,2,0,0,1,1,0,(null),(null),(null),(null),0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959747,-67.786919,0.60,0.00,0.64,0.32,0.60,0.60,0.73,0.32,114,2025-12-01 16:25:55.048,2025-12-01 13:25:55.048,17,0,0,51.740,-22.959750,-67.786919,0.20,0.10,-0.60,1.40,2.40,95.10,0,1,0,98,88,-1699,13908,51740,2931.50,50,TakeOff,1,0,0,0,0,0,0,1764606355048,4327,4327,4318,4326,4332,4318,18,,,,,,,0,0,0,-14.00,24.00,951.00,1.00,4.00,-12.00,11,6.00,6.40,3.17,2.00,1.00,-6.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959747,-67.786919,0.60,0.00,0.61,0.34,0.60,0.60,0.73,0.34,199,2025-12-01 16:25:55.134,2025-12-01 13:25:55.134,17,0,0,51.740,-22.959750,-67.786919,0.10,0.00,-0.60,1.70,2.80,95.10,0,1,0,98,88,-1699,13908,51740,2931.50,50,TakeOff,1,0,0,0,0,0,0,1764606355133,4327,4327,4318,4326,4332,4318,18,,,,,,,0,0,0,-17.00,28.00,951.00,1.00,3.00,-13.00,11,6.00,6.08,3.38,1.00,0.00,-6.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959747,-67.786919,0.70,0.00,0.61,0.35,0.70,0.70,0.73,0.35,312,2025-12-01 16:25:55.246,2025-12-01 13:25:55.247,17,0,0,51.740,-22.959750,-67.786919,0.10,0.00,-0.60,1.40,2.90,95.00,0,1,0,98,88,-1699,13908,51740,2931.50,50,TakeOff,1,0,0,0,0,0,0,1764606355246,4327,4327,4318,4326,4332,4318,18,,,,,,,0,0,0,-14.00,29.00,950.00,0.00,3.00,-13.00,11,7.00,6.08,3.48,1.00,0.00,-6.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959747,-67.786919,0.70,0.00,0.50,0.35,0.70,0.70,0.73,0.35,413,2025-12-01 16:25:55.347,2025-12-01 13:25:55.347,17,0,0,51.740,-22.959750,-67.786919,0.00,0.00,-0.50,0.40,2.80,94.90,0,1,0,98,88,-1699,13908,51740,2931.50,50,TakeOff,1,0,0,0,0,0,0,1764606355347,4327,4327,4318,4326,4332,4318,18,,,,,,,0,0,0,-4.00,28.00,949.00,0.00,4.00,-12.00,11,7.00,5.00,3.54,0.00,0.00,-5.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959747,-67.786919,0.80,0.00,0.40,0.35,0.80,0.80,0.73,0.35,512,2025-12-01 16:25:55.447,2025-12-01 13:25:55.447,17,0,0,51.740,-22.959750,-67.786919,0.00,0.00,-0.40,-0.40,2.70,94.90,0,1,0,98,88,-1699,13908,51740,2931.50,50,TakeOff,1,0,0,0,0,0,0,1764606355446,4327,4327,4318,4326,4332,4318,18,,,,,,,0,0,0,4.00,27.00,949.00,0.00,3.00,-11.00,11,8.00,4.00,3.54,0.00,0.00,-4.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959747,-67.786919,0.80,0.00,0.30,0.35,0.80,0.80,0.73,0.35,613,2025-12-01 16:25:55.547,2025-12-01 13:25:55.547,17,0,0,51.740,-22.959750,-67.786919,0.00,0.00,-0.30,-1.00,2.40,94.80,0,1,0,98,88,-1699,13908,51740,2931.50,50,TakeOff,1,0,0,0,0,0,0,1764606355547,4327,4327,4318,4326,4332,4318,18,,,,,,,0,0,0,10.00,24.00,948.00,0.00,3.00,-10.00,11,8.00,3.00,3.55,0.00,0.00,-3.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959747,-67.786919,0.80,0.00,0.30,0.35,0.80,0.80,0.73,0.35,712,2025-12-01 16:25:55.646,2025-12-01 13:25:55.646,17,0,0,51.740,-22.959750,-67.786919,0.00,0.00,-0.30,-1.10,2.20,94.80,0,1,0,98,88,-1699,13908,51740,2931.50,50,TakeOff,1,0,0,0,0,0,0,1764606355646,4327,4327,4318,4326,4332,4318,18,,,,,,,0,0,0,11.00,22.00,948.00,0.00,3.00,-10.00,11,8.00,3.00,3.49,0.00,0.00,-3.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959747,-67.786919,0.90,0.00,0.20,0.34,0.90,0.90,0.73,0.35,809,2025-12-01 16:25:55.744,2025-12-01 13:25:55.744,17,0,0,51.740,-22.959750,-67.786919,0.00,0.00,-0.20,-0.90,2.00,94.90,0,1,0,98,88,-1699,13908,51740,2931.50,50,TakeOff,1,0,0,0,0,0,0,1764606355743,4327,4327,4318,4326,4332,4318,18,,,,,,,0,0,0,9.00,20.00,949.00,0.00,3.00,-10.00,11,9.00,2.00,3.41,0.00,0.00,-2.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959747,-67.786919,0.90,0.00,0.20,0.32,0.90,0.90,0.73,0.35,914,2025-12-01 16:25:55.849,2025-12-01 13:25:55.849,17,0,0,51.740,-22.959750,-67.786919,0.00,0.00,-0.20,-0.50,1.80,94.90,0,1,0,98,88,-1699,13908,51740,2931.50,50,TakeOff,1,0,0,0,0,0,0,1764606355848,4327,4327,4318,4326,4332,4318,18,,,,,,,0,0,0,5.00,18.00,949.00,0.00,3.00,-10.00,11,9.00,2.00,3.22,0.00,0.00,-2.00,0,,,100,100,19,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
