latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,actiontype2,actionparam2,actiontype3,actionparam3,actiontype4,actionparam4,actiontype5,actionparam5,actiontype6,actionparam6,actiontype7,actionparam7,actiontype8,actionparam8,actiontype9,actionparam9,actiontype10,actionparam10,actiontype11,actionparam11,actiontype12,actionparam12,actiontype13,actionparam13,actiontype14,actionparam14,actiontype15,actionparam15,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode,photo_timeinterval,photo_distinterval
-22.959751,-67.786888,30.000000,257.162539,0.000000,0,1,-11.830513,0,1000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,10.000000,-22.959970,-67.787925,7.134000,0,-1,-1
-22.959751,-67.786888,363.978521,269.347222,0.000000,0,1,-45.698131,0,1000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,10.000000,-22.959970,-67.787925,7.134000,0,-1,-1
-22.959934,-67.784523,364.978521,269.352861,0.000000,0,1,-40.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959973,-67.788216,38.932197,0,-1,-1
-22.959942,-67.784523,364.978521,269.484760,0.000000,0,1,-40.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959973,-67.788216,38.932197,0,-1,-1
-22.959934,-67.784523,364.978521,269.351845,0.000000,0,1,-41.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959972,-67.788160,32.366012,0,-1,-1
-22.959942,-67.784523,364.978521,269.485775,0.000000,0,1,-41.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959972,-67.788160,32.366012,0,-1,-1
-22.959934,-67.784523,364.978521,269.350777,0.000000,0,1,-42.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959972,-67.788103,25.901146,0,-1,-1
-22.959942,-67.784523,364.978521,269.486843,0.000000,0,1,-42.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959972,-67.788103,25.901146,0,-1,-1
-22.959934,-67.784523,364.978521,269.349653,0.000000,0,1,-43.698131,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959971,-67.788044,19.539569,0,-1,-1
-22.959942,-67.784523,364.978521,269.487967,0.000000,0,1,-43.698131,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959971,-67.788044,19.539569,0,-1,-1
-22.959934,-67.784523,364.978521,269.348469,0.000000,0,1,-44.698131,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959970,-67.787985,13.283218,0,-1,-1
-22.959942,-67.784523,364.978521,269.489151,0.000000,0,1,-44.698131,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959970,-67.787985,13.283218,0,-1,-1
-22.959934,-67.784523,364.978521,269.347222,0.000000,0,1,-45.698131,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959970,-67.787925,7.134000,0,-1,-1
-22.959942,-67.784523,364.978521,269.490398,0.000000,0,1,-45.698131,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959970,-67.787925,7.134000,0,-1,-1
-22.959934,-67.784523,364.978521,269.345907,0.000000,0,1,-46.698130,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959969,-67.787863,1.093788,0,-1,-1
-22.959942,-67.784523,364.978521,269.491713,0.000000,0,1,-46.698130,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959969,-67.787863,1.093788,0,-1,-1
-22.959934,-67.784523,364.978521,269.344520,0.000000,0,1,-47.698130,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959969,-67.787801,-4.835577,0,-1,-1
-22.959942,-67.784523,364.978521,269.493100,0.000000,0,1,-47.698130,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959969,-67.787801,-4.835577,0,-1,-1
-22.959934,-67.784523,364.978521,269.343056,0.000000,0,1,-48.698129,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959968,-67.787738,-10.652290,0,-1,-1
-22.959942,-67.784523,364.978521,269.494565,0.000000,0,1,-48.698129,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959968,-67.787738,-10.652290,0,-1,-1
-22.959934,-67.784523,364.978521,269.341508,0.000000,0,1,-49.698129,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959967,-67.787673,-16.354578,0,-1,-1
-22.959942,-67.784523,364.978521,269.496112,0.000000,0,1,-49.698129,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959967,-67.787673,-16.354578,0,-1,-1
-22.959934,-67.784523,364.978521,269.339872,0.000000,0,1,-50.698128,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959967,-67.787608,-21.940703,0,-1,-1
-22.959942,-67.784523,364.978521,269.497748,0.000000,0,1,-50.698128,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959967,-67.787608,-21.940703,0,-1,-1
-22.959934,-67.784523,364.978521,269.339872,0.000000,0,1,-50.698128,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959967,-67.787608,-21.940703,0,-1,-1
-22.959942,-67.784523,364.978521,269.496112,0.000000,0,1,-49.698129,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959967,-67.787673,-16.354578,0,-1,-1
-22.959934,-67.784523,364.978521,269.341508,0.000000,0,1,-49.698129,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959967,-67.787673,-16.354578,0,-1,-1
-22.959942,-67.784523,364.978521,269.494565,0.000000,0,1,-48.698129,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959968,-67.787738,-10.652290,0,-1,-1
-22.959934,-67.784523,364.978521,269.343056,0.000000,0,1,-48.698129,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959968,-67.787738,-10.652290,0,-1,-1
-22.959942,-67.784523,364.978521,269.493100,0.000000,0,1,-47.698130,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959969,-67.787801,-4.835577,0,-1,-1
-22.959934,-67.784523,364.978521,269.344520,0.000000,0,1,-47.698130,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959969,-67.787801,-4.835577,0,-1,-1
-22.959942,-67.784523,364.978521,269.491713,0.000000,0,1,-46.698130,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959969,-67.787863,1.093788,0,-1,-1
-22.959934,-67.784523,364.978521,269.345907,0.000000,0,1,-46.698130,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959969,-67.787863,1.093788,0,-1,-1
-22.959942,-67.784523,364.978521,269.490398,0.000000,0,1,-45.698131,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959970,-67.787925,7.134000,0,-1,-1
-22.959934,-67.784523,364.978521,269.347222,0.000000,0,1,-45.698131,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959970,-67.787925,7.134000,0,-1,-1
-22.959942,-67.784523,364.978521,269.489151,0.000000,0,1,-44.698131,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959970,-67.787985,13.283218,0,-1,-1
-22.959934,-67.784523,364.978521,269.348469,0.000000,0,1,-44.698131,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959970,-67.787985,13.283218,0,-1,-1
-22.959942,-67.784523,364.978521,269.487967,0.000000,0,1,-43.698131,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959971,-67.788044,19.539569,0,-1,-1
-22.959934,-67.784523,364.978521,269.349653,0.000000,0,1,-43.698131,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959971,-67.788044,19.539569,0,-1,-1
-22.959942,-67.784523,364.978521,269.486843,0.000000,0,1,-42.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959972,-67.788103,25.901146,0,-1,-1
-22.959934,-67.784523,364.978521,269.350777,0.000000,0,1,-42.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959972,-67.788103,25.901146,0,-1,-1
-22.959942,-67.784523,364.978521,269.485775,0.000000,0,1,-41.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959972,-67.788160,32.366012,0,-1,-1
-22.959934,-67.784523,364.978521,269.351845,0.000000,0,1,-41.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959972,-67.788160,32.366012,0,-1,-1
-22.959942,-67.784523,364.978521,269.484760,0.000000,0,1,-40.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959973,-67.788216,38.932197,0,-1,-1
-22.959934,-67.784523,364.978521,269.352861,0.000000,0,1,-40.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959973,-67.788216,38.932197,0,-1,-1
-22.959942,-67.784523,364.978521,269.484760,0.000000,0,1,-40.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959973,-67.788216,38.932197,0,-1,-1
-22.959934,-67.784523,364.978521,269.351845,0.000000,0,1,-41.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959972,-67.788160,32.366012,0,-1,-1
-22.959942,-67.784523,364.978521,269.485775,0.000000,0,1,-41.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959972,-67.788160,32.366012,0,-1,-1
-22.959934,-67.784523,364.978521,269.350777,0.000000,0,1,-42.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959972,-67.788103,25.901146,0,-1,-1
-22.959942,-67.784523,364.978521,269.486843,0.000000,0,1,-42.698132,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959972,-67.788103,25.901146,0,-1,-1
