latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,actiontype2,actionparam2,actiontype3,actionparam3,actiontype4,actionparam4,actiontype5,actionparam5,actiontype6,actionparam6,actiontype7,actionparam7,actiontype8,actionparam8,actiontype9,actionparam9,actiontype10,actionparam10,actiontype11,actionparam11,actiontype12,actionparam12,actiontype13,actionparam13,actiontype14,actionparam14,actiontype15,actionparam15,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode,photo_timeinterval,photo_distinterval
-22.959751,-67.786888,30.000000,257.162539,0.000000,0,1,-11.830513,0,1000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,10.000000,-22.959970,-67.787925,7.134000,0,-1,-1
-22.959751,-67.786888,342.289675,357.306732,0.000000,0,1,-42.244038,0,1000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,10.000000,-22.959970,-67.787925,7.134000,0,-1,-1
-22.963306,-67.787755,343.289675,350.569484,0.000000,0,1,-42.023497,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959999,-67.788348,8.531174,0,-1,-1
-22.963216,-67.787760,353.912429,352.683428,0.000000,0,1,-43.809048,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959987,-67.788208,7.755185,0,-1,-1
-22.963124,-67.787764,364.241781,354.922299,0.000000,0,1,-45.550456,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959977,-67.788066,7.289329,0,-1,-1
-22.963029,-67.787769,374.268994,357.300365,0.000000,0,1,-47.244036,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959970,-67.787925,7.134000,0,-1,-1
-22.962931,-67.787774,383.985584,359.833059,0.000000,0,1,-48.885283,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959965,-67.787783,7.289329,0,-1,-1
-22.962831,-67.787779,393.383331,2.536851,0.000000,0,1,-50.468738,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959963,-67.787642,7.755185,0,-1,-1
-22.962729,-67.787784,402.454286,5.428972,0.000000,0,1,-51.987838,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959963,-67.787500,8.531174,0,-1,-1
-22.962831,-67.787779,393.383331,2.536851,0.000000,0,1,-50.468738,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959963,-67.787642,7.755185,0,-1,-1
