latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,actiontype2,actionparam2,actiontype3,actionparam3,actiontype4,actionparam4,actiontype5,actionparam5,actiontype6,actionparam6,actiontype7,actionparam7,actiontype8,actionparam8,actiontype9,actionparam9,actiontype10,actionparam10,actiontype11,actionparam11,actiontype12,actionparam12,actiontype13,actionparam13,actiontype14,actionparam14,actiontype15,actionparam15,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode,photo_timeinterval,photo_distinterval
-22.959751,-67.786888,30.000000,257.681644,0.000000,0,1,-37.842563,0,1000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,10.000000,-22.959810,-67.787180,6.180000,0,-1,-1
-22.959751,-67.786888,329.707927,9.681978,0.000000,0,1,-40.468739,0,1000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,10.000000,-22.959810,-67.787180,6.180000,0,-1,-1
-22.963193,-67.787803,330.707927,3.124261,0.000000,0,1,-40.260367,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959755,-67.787600,7.536488,0,-1,-1
-22.963108,-67.787787,341.633317,5.189981,0.000000,0,1,-42.039525,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959771,-67.787460,6.783096,0,-1,-1
-22.963019,-67.787771,352.274886,7.369666,0.000000,0,1,-43.776733,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959789,-67.787320,6.330806,0,-1,-1
-22.962929,-67.787754,362.623632,9.676155,0.000000,0,1,-45.468738,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959810,-67.787180,6.180000,0,-1,-1
-22.962835,-67.787737,372.670799,12.123327,0.000000,0,1,-47.111563,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959834,-67.787040,6.330806,0,-1,-1
-22.962739,-67.787719,382.407888,14.726004,0.000000,0,1,-48.700383,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959860,-67.786902,6.783096,0,-1,-1
-22.962640,-67.787701,391.826663,17.499753,0.000000,0,1,-50.229394,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959888,-67.786763,7.536488,0,-1,-1
-22.962739,-67.787719,382.407888,14.726004,0.000000,0,1,-48.700383,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959860,-67.786902,6.783096,0,-1,-1
-22.962835,-67.787737,372.670799,12.123327,0.000000,0,1,-47.111563,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959834,-67.787040,6.330806,0,-1,-1
-22.962929,-67.787754,362.623632,9.676155,0.000000,0,1,-45.468738,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959810,-67.787180,6.180000,0,-1,-1
-22.963019,-67.787771,352.274886,7.369666,0.000000,0,1,-43.776733,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959789,-67.787320,6.330806,0,-1,-1
-22.963108,-67.787787,341.633317,5.189981,0.000000,0,1,-42.039525,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959771,-67.787460,6.783096,0,-1,-1
-22.963193,-67.787803,330.707927,3.124261,0.000000,0,1,-40.260367,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959755,-67.787600,7.536488,0,-1,-1
-22.963108,-67.787787,341.633317,5.189981,0.000000,0,1,-42.039525,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959771,-67.787460,6.783096,0,-1,-1
-22.963019,-67.787771,352.274886,7.369666,0.000000,0,1,-43.776733,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959789,-67.787320,6.330806,0,-1,-1
-22.962929,-67.787754,362.623632,9.676155,0.000000,0,1,-45.468738,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959810,-67.787180,6.180000,0,-1,-1
-22.962835,-67.787737,372.670799,12.123327,0.000000,0,1,-47.111563,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959834,-67.787040,6.330806,0,-1,-1
-22.962739,-67.787719,382.407888,14.726004,0.000000,0,1,-48.700383,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959860,-67.786902,6.783096,0,-1,-1
-22.962640,-67.787701,391.826663,17.499753,0.000000,0,1,-50.229394,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959888,-67.786763,7.536488,0,-1,-1
-22.962739,-67.787719,382.407888,14.726004,0.000000,0,1,-48.700383,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959860,-67.786902,6.783096,0,-1,-1
