latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,actiontype2,actionparam2,actiontype3,actionparam3,actiontype4,actionparam4,actiontype5,actionparam5,actiontype6,actionparam6,actiontype7,actionparam7,actiontype8,actionparam8,actiontype9,actionparam9,actiontype10,actionparam10,actiontype11,actionparam11,actiontype12,actionparam12,actiontype13,actionparam13,actiontype14,actionparam14,actiontype15,actionparam15,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode,photo_timeinterval,photo_distinterval
-22.959751,-67.786888,30.000000,253.876358,0.000000,0,1,-9.704768,0,1000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,10.000000,-22.960086,-67.788139,7.147000,0,-1,-1
-22.959751,-67.786888,348.383741,353.356271,0.000000,0,1,-43.192569,0,1000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,10.000000,-22.960086,-67.788139,7.147000,0,-1,-1
-22.963353,-67.787728,349.383741,346.516315,0.000000,0,1,-42.965246,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960142,-67.788559,8.565365,0,-1,-1
-22.963262,-67.787739,359.840601,348.657743,0.000000,0,1,-44.754352,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960121,-67.788419,7.777607,0,-1,-1
-22.963169,-67.787751,369.999054,350.930457,0.000000,0,1,-46.498105,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960102,-67.788279,7.304685,0,-1,-1
-22.963073,-67.787762,379.850509,353.349588,0.000000,0,1,-48.192567,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960086,-67.788139,7.147000,0,-1,-1
-22.962974,-67.787775,389.386630,355.931511,0.000000,0,1,-49.832925,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960072,-67.787998,7.304685,0,-1,-1
-22.962873,-67.787787,398.599351,358.693692,0.000000,0,1,-51.413343,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960061,-67.787857,7.777607,0,-1,-1
-22.962770,-67.787800,407.480878,1.654362,0.000000,0,1,-52.926810,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960052,-67.787715,8.565365,0,-1,-1
-22.962873,-67.787787,398.599351,358.693692,0.000000,0,1,-51.413343,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960061,-67.787857,7.777607,0,-1,-1
-22.962974,-67.787775,389.386630,355.931511,0.000000,0,1,-49.832925,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960072,-67.787998,7.304685,0,-1,-1
-22.963073,-67.787762,379.850509,353.349588,0.000000,0,1,-48.192567,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960086,-67.788139,7.147000,0,-1,-1
-22.963169,-67.787751,369.999054,350.930457,0.000000,0,1,-46.498105,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960102,-67.788279,7.304685,0,-1,-1
-22.963262,-67.787739,359.840601,348.657743,0.000000,0,1,-44.754352,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960121,-67.788419,7.777607,0,-1,-1
-22.963353,-67.787728,349.383741,346.516315,0.000000,0,1,-42.965246,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960142,-67.788559,8.565365,0,-1,-1
-22.963262,-67.787739,359.840601,348.657743,0.000000,0,1,-44.754352,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960121,-67.788419,7.777607,0,-1,-1
-22.963169,-67.787751,369.999054,350.930457,0.000000,0,1,-46.498105,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960102,-67.788279,7.304685,0,-1,-1
-22.963073,-67.787762,379.850509,353.349588,0.000000,0,1,-48.192567,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960086,-67.788139,7.147000,0,-1,-1
-22.962974,-67.787775,389.386630,355.931511,0.000000,0,1,-49.832925,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960072,-67.787998,7.304685,0,-1,-1
-22.962873,-67.787787,398.599351,358.693692,0.000000,0,1,-51.413343,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960061,-67.787857,7.777607,0,-1,-1
-22.962770,-67.787800,407.480878,1.654362,0.000000,0,1,-52.926810,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960052,-67.787715,8.565365,0,-1,-1
-22.962873,-67.787787,398.599351,358.693692,0.000000,0,1,-51.413343,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960061,-67.787857,7.777607,0,-1,-1
-22.962974,-67.787775,389.386630,355.931511,0.000000,0,1,-49.832925,-1,0.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960072,-67.787998,7.304685,0,-1,-1
