latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode
-22.960249,-67.786899,20.0,0.0,512.8684241894916,0,1,-49.202075284421056,-1,0,0,10.0,-22.959790710000004,-67.78720174999998,4.47799999970357,0
-22.961217,-67.786888,100.0,0.0,512.8684241894916,0,1,-49.202075284421056,-1,0,0,10.0,-22.959790710000004,-67.78720174999998,4.47799999970357,0
-22.96275784615991,-67.78782832403417,392.7364719005327,11.06407929001327,512.8684241894916,0,1,-49.202075284421056,-1,0,0,1.5,-22.959790710000004,-67.78720174999998,4.47799999970357,0
-22.962697395571727,-67.78781555954198,398.5253947362462,11.06407929001327,512.8684241894916,0,1,-50.20207528442105,-1,0,0,1.5,-22.959790710000004,-67.78720174999998,4.47799999970357,0
-22.962636059742774,-67.7878026081196,404.19429178180235,11.064079290013272,512.8684241894916,0,1,-51.202075284421056,-1,0,0,1.5,-22.959790710000004,-67.78720174999998,4.47799999970357,0
-22.9625738573553,-67.7877894737124,409.74143655711123,11.064079290013272,512.8684241894916,0,1,-52.20207528442106,-1,0,0,1.5,-22.959790710000004,-67.78720174999998,4.47799999970357,0
-22.96251080735536,-67.78777616032143,415.1651396712714,11.06407929001327,512.8684241894916,0,1,-53.202075284421056,-1,0,0,1.5,-22.959790710000004,-67.78720174999998,4.47799999970357,0
-22.962446928946946,-67.78776267200226,420.46374933128027,11.064079290013272,512.8684241894916,0,1,-54.202075284421056,-1,0,0,1.5,-22.959790710000004,-67.78720174999998,4.47799999970357,0
-22.96251080735536,-67.78777616032143,415.1651396712714,11.06407929001327,512.8684241894916,0,1,-53.202075284421056,-1,0,0,1.5,-22.959790710000004,-67.78720174999998,4.47799999970357,0
-22.9625738573553,-67.7877894737124,409.74143655711123,11.064079290013272,512.8684241894916,0,1,-52.20207528442106,-1,0,0,1.5,-22.959790710000004,-67.78720174999998,4.47799999970357,0
